"","Shruti_Cod","Catalog_Nu","Species","Year","County","Institutio","SVL","Lifestage","Zswab_scor","Bioregion","Decimal_La","Decimal_Lo","Decade","Elevation","Disease_St","Coordinate","Collector","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","Built2009","crop2005","Lights2009","NavWat2009","Pastur2009","Popden2009","Railways","Roads","HFP2009","HFP2009_in","amph_rich","lakepond","swampmarsh","IceMass","Playa","streamperr","streaminte","coastline","artificial","pipeline","canalditch","connector","elev_m","ai_yr","pet_yr","aet_yr","crops_2","built_2","pasture_2","popdens_2","navwater_2","lights_2","hfp_2","rail_2","roads_2","dist.closest.wb","cat.closest.wb"
"1509",761,217840,"Taricha rivularis",1990,"Sonoma","MVZ",69,"Aquatic",0,"Central Coast",38.67451,-123.138822,1990,624,0,1088,"┬áJ. Robert Macey",118,137,53,4185,267,13,254,75,172,175,70,1278,257,3,87,682,17,30,665,0,0,0,0,0,3,0,0,3,3,18,3931.4,86386.5,255318,148311,777.797,206.447,19527.4,3936.22,76292.6,36305.8,12100.1,624,11176,1147,633,0,0,0,3,0,0,3,0,0,206.447,"streaminte"
"1510",762,217841,"Taricha rivularis",1990,"Sonoma","MVZ",29.62,"Aquatic",0,"Central Coast",38.67451,-123.138822,1990,624,0,1088,"┬áJ. Robert Macey",118,137,53,4185,267,13,254,75,172,175,70,1278,257,3,87,682,17,30,665,0,0,0,0,0,3,0,0,3,3,18,3931.4,86386.5,255318,148311,777.797,206.447,19527.4,3936.22,76292.6,36305.8,12100.1,624,11176,1147,633,0,0,0,3,0,0,3,0,0,206.447,"streaminte"
"1511",763,217830,"Taricha rivularis",1990,"Sonoma","MVZ",69.72,"Aquatic",0,"Central Coast",38.67451,-123.138822,1990,624,0,1088,"┬áJ. Robert Macey",118,137,53,4185,267,13,254,75,172,175,70,1278,257,3,87,682,17,30,665,0,0,0,0,0,3,0,0,3,3,18,3931.4,86386.5,255318,148311,777.797,206.447,19527.4,3936.22,76292.6,36305.8,12100.1,624,11176,1147,633,0,0,0,3,0,0,3,0,0,206.447,"streaminte"
"1512",764,217835,"Taricha rivularis",1990,"Sonoma","MVZ",66.34,"Aquatic",0,"Central Coast",38.67451,-123.138822,1990,624,0,1088,"┬áJ. Robert Macey",118,137,53,4185,267,13,254,75,172,175,70,1278,257,3,87,682,17,30,665,0,0,0,0,0,3,0,0,3,3,18,3931.4,86386.5,255318,148311,777.797,206.447,19527.4,3936.22,76292.6,36305.8,12100.1,624,11176,1147,633,0,0,0,3,0,0,3,0,0,206.447,"streaminte"
"1513",767,217838,"Taricha rivularis",1990,"Sonoma","MVZ",70.05,"Aquatic",0,"Central Coast",38.67451,-123.138822,1990,624,0,1088,"┬áJ. Robert Macey",118,137,53,4185,267,13,254,75,172,175,70,1278,257,3,87,682,17,30,665,0,0,0,0,0,3,0,0,3,3,18,3931.4,86386.5,255318,148311,777.797,206.447,19527.4,3936.22,76292.6,36305.8,12100.1,624,11176,1147,633,0,0,0,3,0,0,3,0,0,206.447,"streaminte"
"1514",775,217831,"Taricha rivularis",1990,"Sonoma","MVZ",55.55,"Aquatic",0,"Central Coast",38.67451,-123.138822,1990,624,0,1088,"┬áJ. Robert Macey",118,137,53,4185,267,13,254,75,172,175,70,1278,257,3,87,682,17,30,665,0,0,0,0,0,3,0,0,3,3,18,3931.4,86386.5,255318,148311,777.797,206.447,19527.4,3936.22,76292.6,36305.8,12100.1,624,11176,1147,633,0,0,0,3,0,0,3,0,0,206.447,"streaminte"
"1515",778,217832,"Taricha rivularis",1990,"Sonoma","MVZ",64.35,"Aquatic",0,"Central Coast",38.67451,-123.138822,1990,624,0,1088,"┬áJ. Robert Macey",118,137,53,4185,267,13,254,75,172,175,70,1278,257,3,87,682,17,30,665,0,0,0,0,0,3,0,0,3,3,18,3931.4,86386.5,255318,148311,777.797,206.447,19527.4,3936.22,76292.6,36305.8,12100.1,624,11176,1147,633,0,0,0,3,0,0,3,0,0,206.447,"streaminte"
"1516",854,217912,"Taricha torosa",1990,"Monterey","MVZ",72.21,"Aquatic",0,"Central Coast",36.378514,-121.556821,1990,621.2,0,2707,"",128,151,59,3662,269,17,252,88,173,177,86,637,123,2,88,342,7,13,339,0,0,0,0,0,4,0,0,4,4,15,9462.02,67330.3,252436,158224,692.933,354.323,24930.2,9492.23,87611.1,18871.8,13483.8,615,5156,1249,544,0,0,0,4,0,0,4,0,0,354.323,"streaminte"
"1517",912,217911,"Taricha torosa",1990,"Tehama","MVZ",70.65,"Aquatic",0,"Central Valley",36.378514,-121.556821,1990,621.2,0,2707,"",128,151,59,3662,269,17,252,88,173,177,86,637,123,2,88,342,7,13,339,0,0,0,0,0,4,0,0,4,4,15,9462.02,67330.3,252436,158224,692.933,354.323,24930.2,9492.23,87611.1,18871.8,13483.8,615,5156,1249,544,0,0,0,4,0,0,4,0,0,354.323,"streaminte"
"1518",1064,217802,"Taricha Granulosa",1990,"Alameda","MVZ",61.9,"Aquatic",0,"Central Valley",37.63945,-121.94072,1990,509,0,214,"Claudia A. Luke",144,128,49,4821,296,35,261,88,204,209,88,621,122,2,85,320,9,14,320,10,0,8,0,0,7,0,0.681485,25.6815,25,12,7770.06,5615.06,233431,114456,806.032,730.467,18083.4,7176.01,4589.15,3961.66,8412.31,507,5032,1232,521,0,0,2,6,0,7,15.4367,0,0.436702,730.467,"streaminte"
"1519",1065,217805,"Taricha granulosa",1990,"Alameda","MVZ",78.64,"Aquatic",0,"Central Valley",37.63945,-121.94072,1990,509,0,214,"Claudia A. Luke",144,128,49,4821,296,35,261,88,204,209,88,621,122,2,85,320,9,14,320,10,0,8,0,0,7,0,0.681485,25.6815,25,12,7770.06,5615.06,233431,114456,806.032,730.467,18083.4,7176.01,4589.15,3961.66,8412.31,507,5032,1232,521,0,0,2,6,0,7,15.4367,0,0.436702,730.467,"streaminte"
"1520",1066,217803,"Taricha granulosa",1990,"Alameda","MVZ",69.43,"Aquatic",0,"Central Valley",37.63945,-121.94072,1990,509,0,214,"Claudia A. Luke",144,128,49,4821,296,35,261,88,204,209,88,621,122,2,85,320,9,14,320,10,0,8,0,0,7,0,0.681485,25.6815,25,12,7770.06,5615.06,233431,114456,806.032,730.467,18083.4,7176.01,4589.15,3961.66,8412.31,507,5032,1232,521,0,0,2,6,0,7,15.4367,0,0.436702,730.467,"streaminte"
"1521",1067,217801,"Taricha granulosa",1990,"Alameda","MVZ",69.77,"Aquatic",0,"Central Valley",37.63945,-121.94072,1990,509,0,214,"Claudia A. Luke",144,128,49,4821,296,35,261,88,204,209,88,621,122,2,85,320,9,14,320,10,0,8,0,0,7,0,0.681485,25.6815,25,12,7770.06,5615.06,233431,114456,806.032,730.467,18083.4,7176.01,4589.15,3961.66,8412.31,507,5032,1232,521,0,0,2,6,0,7,15.4367,0,0.436702,730.467,"streaminte"
"1522",1068,217804,"Taricha granulosa",1990,"Alameda","MVZ",60.73,"Aquatic",2.384,"Central Valley",37.63945,-121.94072,1990,509,1,214,"Claudia A. Luke",144,128,49,4821,296,35,261,88,204,209,88,621,122,2,85,320,9,14,320,10,0,8,0,0,7,0,0.681485,25.6815,25,12,7770.06,5615.06,233431,114456,806.032,730.467,18083.4,7176.01,4589.15,3961.66,8412.31,507,5032,1232,521,0,0,2,6,0,7,15.4367,0,0.436702,730.467,"streaminte"
"1523",1070,217800,"taricha granulosa",1990,"Alameda","MVZ",64.23,"Aquatic",0,"Central Valley",37.63945,-121.94072,1990,509,0,214,"Claudia A. Luke",144,128,49,4821,296,35,261,88,204,209,88,621,122,2,85,320,9,14,320,10,0,8,0,0,7,0,0.681485,25.6815,25,12,7770.06,5615.06,233431,114456,806.032,730.467,18083.4,7176.01,4589.15,3961.66,8412.31,507,5032,1232,521,0,0,2,6,0,7,15.4367,0,0.436702,730.467,"streaminte"
"1524",1103,217909,"Taricha torosa",1990,"Tehama","MVZ",41.49,"Terrestrial",0,"Central Valley",40.422943,-121.99662,1990,280.7,0,161,"David B. Wake, Andr├⌐s Collazo",163,145,42,6833,360,20,340,86,253,253,81,905,158,4,73,436,30,30,426,0,0,0,0,0,1,0,0.25101,1.25101,1,13,4530.52,56759.2,104261,48973.7,40.6797,1832.98,171186,4538.44,584.059,1481.53,11541.5,277,6519,1382,648,0,0,0,1,0,0,1.25101,0,0.25101,40.6797,"streamperr"
"1525",1107,217906,"Taricha torosa",1990,"Tehama","MVZ",75.82,"Aquatic",0,"Central Valley",40.422943,-121.99662,1990,280.7,0,161,"David B. Wake, Andr├⌐s Collazo",163,145,42,6833,360,20,340,86,253,253,81,905,158,4,73,436,30,30,426,0,0,0,0,0,1,0,0.25101,1.25101,1,13,4530.52,56759.2,104261,48973.7,40.6797,1832.98,171186,4538.44,584.059,1481.53,11541.5,277,6519,1382,648,0,0,0,1,0,0,1.25101,0,0.25101,40.6797,"streamperr"
"1526",1109,217907,"Taricha torosa",1990,"Tehama","MVZ",83.72,"Aquatic",0,"Central Valley",40.422943,-121.99662,1990,280.7,0,161,"David B. Wake, Andr├⌐s Collazo",163,145,42,6833,360,20,340,86,253,253,81,905,158,4,73,436,30,30,426,0,0,0,0,0,1,0,0.25101,1.25101,1,13,4530.52,56759.2,104261,48973.7,40.6797,1832.98,171186,4538.44,584.059,1481.53,11541.5,277,6519,1382,648,0,0,0,1,0,0,1.25101,0,0.25101,40.6797,"streamperr"
"1527",1145,217916,"Taricha torosa",1990,"Alameda","MVZ",77.62,"Aquatic",0,"Central Valley",37.63945,-121.94072,1990,509,0,214,"Claudia A. Luke",144,128,49,4821,296,35,261,88,204,209,88,621,122,2,85,320,9,14,320,10,0,8,0,0,7,0,0.681485,25.6815,25,12,7770.06,5615.06,233431,114456,806.032,730.467,18083.4,7176.01,4589.15,3961.66,8412.31,507,5032,1232,521,0,0,2,6,0,7,15.4367,0,0.436702,730.467,"streaminte"
"1528",1146,217915,"Taricha torosa",1990,"Alameda","MVZ",80.62,"Aquatic",0,"Central Valley",37.63945,-121.94072,1990,509,0,214,"Claudia A. Luke",144,128,49,4821,296,35,261,88,204,209,88,621,122,2,85,320,9,14,320,10,0,8,0,0,7,0,0.681485,25.6815,25,12,7770.06,5615.06,233431,114456,806.032,730.467,18083.4,7176.01,4589.15,3961.66,8412.31,507,5032,1232,521,0,0,2,6,0,7,15.4367,0,0.436702,730.467,"streaminte"
"1529",714,175002,"Taricha torosa",1990,"Riverside","CAS",66.07,"Terrestrial",0,"Desert",33.527122,-117.425231,1990,308.7,0,371,"M.R. Jennings",167,134,52,4320,303,47,256,121,221,227,117,328,61,3,82,177,11,18,168,0,0,0,0,0,6,0,0.252673,6.25267,6,14,8487.93,49433.5,395729,106586,3244.89,25.7302,21335.3,8580.03,27657.3,28299.8,10887.6,314,2640,1352,303,0,0,0,6,0,0,6.25702,0,0.257024,25.7302,"streaminte"
"1530",102,218995,"Taricha granulosa",1991,"Del Norte","MVZ",55.3,"Terrestrial",0,"Klamath",41.854559,-124.077288,1990,485.4,0,1822,"┬áTodd R. Jackman",103,114,52,3743,228,11,217,63,151,153,59,1974,343,9,75,986,65,82,919,0,0,0,4.30356e-05,0,2,0,0.757507,2.75755,2,17,5090.18,39601.5,131684,197642,696.574,2093.79,9203.13,5099.62,105696,48432,13095.3,478,20541,961,676,0,0,0,2,7.03851e-05,0,3.62962,0,1.62955,696.574,"streamperr"
"1531",356,219794,"Taricha granulosa",1991,"Shasta","MVZ",71.2,"Aquatic",0,"Klamath",40.490353,-121.859446,1990,1085.1,0,250,"Todd R. Jackman, David B. Wake",103,154,46,6254,298,-34,332,35,185,185,29,1154,183,6,68,530,45,45,511,0,0,0,0,0,2,0,8,10,10,14,687.318,66861.9,104159,37158.6,530.516,3811.74,184792,729.64,885.667,1182.5,3077.47,1094,9688,1187,656,0,0,0,2,0,0,10,0,8,530.516,"streamperr"
"1532",371,219013,"Taricha granulosa",1991,"Shasta","MVZ",52,"Terrestrial",0,"Klamath",40.520335,-121.910672,1990,746.76,0,3852,"Charles W. Brown",132,151,45,6392,326,-4,330,63,216,216,57,1064,172,5,70,495,40,40,477,0,0,0,0,0,2,0,1.33947,3.33947,3,14,5540.69,68845.1,99896.1,35967.1,205.087,62.0197,182131,5715.41,5727.91,6543.88,7085.09,803,8347,1277,663,0,0,0,2,0,0,3.33947,0,1.33947,62.0197,"streaminte"
"1533",374,219795,"Taricha granulosa",1991,"Shasta","MVZ",72.47,"Terrestrial",0,"Klamath",40.490353,-121.859446,1990,1085.1,0,250,"Todd R. Jackman, David B. Wake",103,154,46,6254,298,-34,332,35,185,185,29,1154,183,6,68,530,45,45,511,0,0,0,0,0,2,0,8,10,10,14,687.318,66861.9,104159,37158.6,530.516,3811.74,184792,729.64,885.667,1182.5,3077.47,1094,9688,1187,656,0,0,0,2,0,0,10,0,8,530.516,"streamperr"
"1534",379,219796,"Taricha granulosa",1991,"Shasta","MVZ",65.15,"Terrestrial",0,"Klamath",40.490353,-121.859446,1990,1085.1,0,250,"Todd R. Jackman, David B. Wake",103,154,46,6254,298,-34,332,35,185,185,29,1154,183,6,68,530,45,45,511,0,0,0,0,0,2,0,8,10,10,14,687.318,66861.9,104159,37158.6,530.516,3811.74,184792,729.64,885.667,1182.5,3077.47,1094,9688,1187,656,0,0,0,2,0,0,10,0,8,530.516,"streamperr"
"1535",463,219110,"Taricha torosa",1991,"San Diego","MVZ",61.5,"Aquatic",0,"Desert",33.47,-117.46,1990,491.1,0,0,"D. C. Holland",166,126,52,3954,290,52,238,123,214,220,119,325,61,2,82,176,9,16,167,0,0,0,4.55495e-05,0,6,0,0.250512,6.25056,6,15,4170.84,55930.5,401216,108764,4742.95,257.274,14274.5,4193.43,28137,34367.8,7947.86,315,2505,1297,277,0,0,0,6,4.55495e-05,0,6.25056,0,0.250512,257.274,"streaminte"
"1536",471,219109,"Taricha torosa",1991,"San Diego","MVZ",66.5,"Aquatic",0,"Desert",33.47,-117.46,1990,491.1,0,0,"D. C. Holland",166,126,52,3954,290,52,238,123,214,220,119,325,61,2,82,176,9,16,167,0,0,0,4.55495e-05,0,6,0,0.250512,6.25056,6,15,4170.84,55930.5,401216,108764,4742.95,257.274,14274.5,4193.43,28137,34367.8,7947.86,315,2505,1297,277,0,0,0,6,4.55495e-05,0,6.25056,0,0.250512,257.274,"streaminte"
"1537",24,178979,"Taricha granulosa",1991,"Mendocino","CAS",33.41,"Terrestrial",0,"Klamath",39.314964,-123.708914,1990,10.5,0,403,"M.R. Jennings and M.P. Hayes",117,109,58,2734,217,31,186,87,149,151,81,1024,185,3,81,517,20,32,511,0,0,0,0.00607838,0,4,0,0.266884,4.27296,4,22,8826.78,152910,193618,144880,39.1264,54.4655,7648.89,3996.48,50367.2,33760,254.918,22,10574,993,602,0,0,0,4,0.00607838,0,4.27296,0,0.266884,39.1264,"streamperr"
"1538",36,178757,"Taricha granulosa",1991,"Humboldt","CAS",56.9,"Terrestrial",0,"Klamath",39.314964,-123.708914,1990,10.5,0,403,"M.R. Jennings and M.P. Hayes",117,109,58,2734,217,31,186,87,149,151,81,1024,185,3,81,517,20,32,511,0,0,0,0.00607838,0,4,0,0.266884,4.27296,4,22,8826.78,152910,193618,144880,39.1264,54.4655,7648.89,3996.48,50367.2,33760,254.918,22,10574,993,602,0,0,0,4,0.00607838,0,4.27296,0,0.266884,39.1264,"streamperr"
"1539",425,178402,"Taricha granulosa",1991,"Marin","CAS",67.06,"Aquatic",0,"Central Coast",37.95,-122.616667,1990,341.3,0,0,"L.A. Wishmeyer and J.V. Vindum",132,106,55,3296,236,44,192,97,169,174,91,1036,213,2,89,556,13,19,546,0,0,3,0.0714894,0,7,0,0.268264,10.3398,10,14,579.062,24924.8,289455,177681,443.167,2186.41,5706.07,707.017,2978.97,12119.7,2194.86,352,9913,1044,592,0,0,0,6,0.131519,2,8.41144,0,0.279921,443.167,"streamperr"
"1540",426,178403,"Taricha granulosa",1991,"Marin","CAS",68.01,"Aquatic",0,"Central Coast",37.95,-122.616667,1990,341.3,0,0,"L.A. Wishmeyer and J.V. Vindum",132,106,55,3296,236,44,192,97,169,174,91,1036,213,2,89,556,13,19,546,0,0,3,0.0714894,0,7,0,0.268264,10.3398,10,14,579.062,24924.8,289455,177681,443.167,2186.41,5706.07,707.017,2978.97,12119.7,2194.86,352,9913,1044,592,0,0,0,6,0.131519,2,8.41144,0,0.279921,443.167,"streamperr"
"1541",758,217855,"Taricha rivularis",1991,"Sonoma","MVZ",64.82,"Aquatic",0,"Central Coast",38.793031,-122.793418,1990,517.8,0,3272,"David B. Wake, An-Ming Tan, Elizabeth L. Jockusch",131,159,50,5510,319,1,318,66,203,203,66,1036,218,2,89,559,12,12,559,0,0,1,0,0,3,0,0.259295,4.2593,4,16,7382.56,75926,242513,121090,49.2137,1438.89,47883.4,7455.02,69444.4,21508.4,23340.6,512,8079,1302,616,0,0,0,3,0,1,4.25866,0,0.258658,49.2137,"streamperr"
"1542",765,217844,"Taricha rivularis",1991,"Sonoma","MVZ",66.15,"Aquatic",0,"Central Coast",38.793031,-122.793418,1990,517.8,0,3272,"David B. Wake, An-Ming Tan, Elizabeth L. Jockusch",131,159,50,5510,319,1,318,66,203,203,66,1036,218,2,89,559,12,12,559,0,0,1,0,0,3,0,0.259295,4.2593,4,16,7382.56,75926,242513,121090,49.2137,1438.89,47883.4,7455.02,69444.4,21508.4,23340.6,512,8079,1302,616,0,0,0,3,0,1,4.25866,0,0.258658,49.2137,"streamperr"
"1543",766,217852,"Taricha rivularis",1991,"Sonoma","MVZ",68.85,"Aquatic",0,"Central Coast",38.793031,-122.793418,1990,517.8,0,3272,"David B. Wake, An-Ming Tan, Elizabeth L. Jockusch",131,159,50,5510,319,1,318,66,203,203,66,1036,218,2,89,559,12,12,559,0,0,1,0,0,3,0,0.259295,4.2593,4,16,7382.56,75926,242513,121090,49.2137,1438.89,47883.4,7455.02,69444.4,21508.4,23340.6,512,8079,1302,616,0,0,0,3,0,1,4.25866,0,0.258658,49.2137,"streamperr"
"1544",768,217851,"Taricha rivularis",1991,"Sonoma","MVZ",67.87,"Aquatic",0,"Central Coast",38.793031,-122.793418,1990,517.8,0,3272,"David B. Wake, An-Ming Tan, Elizabeth L. Jockusch",131,159,50,5510,319,1,318,66,203,203,66,1036,218,2,89,559,12,12,559,0,0,1,0,0,3,0,0.259295,4.2593,4,16,7382.56,75926,242513,121090,49.2137,1438.89,47883.4,7455.02,69444.4,21508.4,23340.6,512,8079,1302,616,0,0,0,3,0,1,4.25866,0,0.258658,49.2137,"streamperr"
"1545",769,217859,"Taricha rivularis",1991,"Sonoma","MVZ",62.91,"Aquatic",0,"Central Coast",38.793031,-122.793418,1990,517.8,0,3272,"David B. Wake, An-Ming Tan, Elizabeth L. Jockusch",131,159,50,5510,319,1,318,66,203,203,66,1036,218,2,89,559,12,12,559,0,0,1,0,0,3,0,0.259295,4.2593,4,16,7382.56,75926,242513,121090,49.2137,1438.89,47883.4,7455.02,69444.4,21508.4,23340.6,512,8079,1302,616,0,0,0,3,0,1,4.25866,0,0.258658,49.2137,"streamperr"
"1546",770,217845,"Taricha rivularis",1991,"Sonoma","MVZ",50.97,"Aquatic",0,"Central Coast",38.793031,-122.793418,1990,517.8,0,3272,"David B. Wake, An-Ming Tan, Elizabeth L. Jockusch",131,159,50,5510,319,1,318,66,203,203,66,1036,218,2,89,559,12,12,559,0,0,1,0,0,3,0,0.259295,4.2593,4,16,7382.56,75926,242513,121090,49.2137,1438.89,47883.4,7455.02,69444.4,21508.4,23340.6,512,8079,1302,616,0,0,0,3,0,1,4.25866,0,0.258658,49.2137,"streamperr"
"1547",771,217856,"Taricha rivularis",1991,"Sonoma","MVZ",65.15,"Aquatic",0,"Central Coast",38.793031,-122.793418,1990,517.8,0,3272,"David B. Wake, An-Ming Tan, Elizabeth L. Jockusch",131,159,50,5510,319,1,318,66,203,203,66,1036,218,2,89,559,12,12,559,0,0,1,0,0,3,0,0.259295,4.2593,4,16,7382.56,75926,242513,121090,49.2137,1438.89,47883.4,7455.02,69444.4,21508.4,23340.6,512,8079,1302,616,0,0,0,3,0,1,4.25866,0,0.258658,49.2137,"streamperr"
"1548",773,217850,"Taricha rivularis",1991,"Sonoma","MVZ",62.43,"Aquatic",0,"Central Coast",38.793031,-122.793418,1990,517.8,0,3272,"David B. Wake, An-Ming Tan, Elizabeth L. Jockusch",131,159,50,5510,319,1,318,66,203,203,66,1036,218,2,89,559,12,12,559,0,0,1,0,0,3,0,0.259295,4.2593,4,16,7382.56,75926,242513,121090,49.2137,1438.89,47883.4,7455.02,69444.4,21508.4,23340.6,512,8079,1302,616,0,0,0,3,0,1,4.25866,0,0.258658,49.2137,"streamperr"
"1549",776,217846,"Taricha rivularis",1991,"Sonoma","MVZ",48.71,"Aquatic",0,"Central Coast",38.793031,-122.793418,1990,517.8,0,3272,"David B. Wake, An-Ming Tan, Elizabeth L. Jockusch",131,159,50,5510,319,1,318,66,203,203,66,1036,218,2,89,559,12,12,559,0,0,1,0,0,3,0,0.259295,4.2593,4,16,7382.56,75926,242513,121090,49.2137,1438.89,47883.4,7455.02,69444.4,21508.4,23340.6,512,8079,1302,616,0,0,0,3,0,1,4.25866,0,0.258658,49.2137,"streamperr"
"1550",777,217842,"Taricha rivularis",1991,"Sonoma","MVZ",63.3,"Aquatic",0,"Central Coast",38.793031,-122.793418,1990,517.8,0,3272,"David B. Wake, An-Ming Tan, Elizabeth L. Jockusch",131,159,50,5510,319,1,318,66,203,203,66,1036,218,2,89,559,12,12,559,0,0,1,0,0,3,0,0.259295,4.2593,4,16,7382.56,75926,242513,121090,49.2137,1438.89,47883.4,7455.02,69444.4,21508.4,23340.6,512,8079,1302,616,0,0,0,3,0,1,4.25866,0,0.258658,49.2137,"streamperr"
"1551",857,219788,"Taricha granulosa",1991,"Marin","MVZ",60.46,"Terrestrial",0,"Central Coast",37.94764,-122.757684,1990,179.5,0,123,"An-Ming Tan",128,105,56,3029,228,43,185,96,163,168,91,1067,220,2,89,575,13,19,563,0,0,0,0,0,0,0,0,0,0,14,601.495,32436.2,301852,189796,624.322,945.589,1137.98,629.02,9418.59,22827.2,5803.62,175,10409,1025,596,0,0,0,0,0,0,0,0,0,601.495,"lakepond"
"1552",866,217820,"Taricha granulosa",1991,"Marin","MVZ",60.43,"Terrestrial",0,"Central Coast",37.94764,-122.757684,1990,179.5,0,123,"┬áDavid B. Wake, An-Ming Tan, Gary M. Fellers",128,105,56,3029,228,43,185,96,163,168,91,1067,220,2,89,575,13,19,563,0,0,0,0,0,0,0,0,0,0,14,601.495,32436.2,301852,189796,624.322,945.589,1137.98,629.02,9418.59,22827.2,5803.62,175,10409,1025,596,0,0,0,0,0,0,0,0,0,601.495,"lakepond"
"1553",869,219789,"Taricha granulosa",1991,"Marin","MVZ",67.86,"Aquatic",0,"Central Coast",37.94764,-122.757684,1990,179.5,0,123,"An-Ming Tan",128,105,56,3029,228,43,185,96,163,168,91,1067,220,2,89,575,13,19,563,0,0,0,0,0,0,0,0,0,0,14,601.495,32436.2,301852,189796,624.322,945.589,1137.98,629.02,9418.59,22827.2,5803.62,175,10409,1025,596,0,0,0,0,0,0,0,0,0,601.495,"lakepond"
"1554",874,219787,"Taricha granulosa",1991,"Marin","MVZ",67.04,"Aquatic",0,"Central Coast",37.94764,-122.757684,1990,179.5,0,123,"An-Ming Tan",128,105,56,3029,228,43,185,96,163,168,91,1067,220,2,89,575,13,19,563,0,0,0,0,0,0,0,0,0,0,14,601.495,32436.2,301852,189796,624.322,945.589,1137.98,629.02,9418.59,22827.2,5803.62,175,10409,1025,596,0,0,0,0,0,0,0,0,0,601.495,"lakepond"
"1555",878,219000,"Taricha granulosa",1991,"Marin","MVZ",65.97,"Terrestrial",0,"Central Coast",37.94764,-122.757684,1990,179.5,0,123,"An-Ming Tan",128,105,56,3029,228,43,185,96,163,168,91,1067,220,2,89,575,13,19,563,0,0,0,0,0,0,0,0,0,0,14,601.495,32436.2,301852,189796,624.322,945.589,1137.98,629.02,9418.59,22827.2,5803.62,175,10409,1025,596,0,0,0,0,0,0,0,0,0,601.495,"lakepond"
"1556",880,218999,"Taricha granulosa",1991,"Marin","MVZ",68.6,"Aquatic",0,"Central Coast",37.94764,-122.757684,1990,179.5,0,123,"An-Ming Tan",128,105,56,3029,228,43,185,96,163,168,91,1067,220,2,89,575,13,19,563,0,0,0,0,0,0,0,0,0,0,14,601.495,32436.2,301852,189796,624.322,945.589,1137.98,629.02,9418.59,22827.2,5803.62,175,10409,1025,596,0,0,0,0,0,0,0,0,0,601.495,"lakepond"
"1557",1058,219082,"taricha torosa",1991,"Butte","MVz",72.26,"Aquatic",0,"Central Valley",39.51956,-121.55535,1990,80.9,0,9059,"An-Ming Tan, H. Mu",164,144,43,6578,355,21,334,82,249,249,82,786,161,1,83,406,15,15,406,10,0,10,0,0,8,8,4,40,40,10,637.627,35694.2,202615,52442.2,351.217,1483.46,157872,689.357,5667.9,1001.73,1256.92,75,5577,1395,606,0,10,0,8,0,10,40,8,4,351.217,"streamperr"
"1558",1059,219089,"taricha torosa",1991,"Butte","MVZ",67.26,"Aquatic",0,"Central Valley",39.51956,-121.55535,1990,80.9,0,9059,"An-Ming Tan, H. Mu",164,144,43,6578,355,21,334,82,249,249,82,786,161,1,83,406,15,15,406,10,0,10,0,0,8,8,4,40,40,10,637.627,35694.2,202615,52442.2,351.217,1483.46,157872,689.357,5667.9,1001.73,1256.92,75,5577,1395,606,0,10,0,8,0,10,40,8,4,351.217,"streamperr"
"1559",1060,219086,"Taricha torosa",1991,"Butte","MVZ",63.44,"Aquatic",0,"Central Valley",39.51956,-121.55535,1990,80.9,0,9059,"An-Ming Tan, H. Mu",164,144,43,6578,355,21,334,82,249,249,82,786,161,1,83,406,15,15,406,10,0,10,0,0,8,8,4,40,40,10,637.627,35694.2,202615,52442.2,351.217,1483.46,157872,689.357,5667.9,1001.73,1256.92,75,5577,1395,606,0,10,0,8,0,10,40,8,4,351.217,"streamperr"
"1560",1061,219083,"Taricha Torosa",1991,"Butte","MVZ",69.2,"Aquatic",0,"Central Valley",39.51956,-121.55535,1990,80.9,0,9059,"An-Ming Tan, H. Mu",164,144,43,6578,355,21,334,82,249,249,82,786,161,1,83,406,15,15,406,10,0,10,0,0,8,8,4,40,40,10,637.627,35694.2,202615,52442.2,351.217,1483.46,157872,689.357,5667.9,1001.73,1256.92,75,5577,1395,606,0,10,0,8,0,10,40,8,4,351.217,"streamperr"
"1561",1062,219088,"Taricha torosa",1991,"butte","MVZ",68.65,"Aquatic",0,"Central Valley",39.51956,-121.55535,1990,80.9,0,9059,"An-Ming Tan, H. Mu",164,144,43,6578,355,21,334,82,249,249,82,786,161,1,83,406,15,15,406,10,0,10,0,0,8,8,4,40,40,10,637.627,35694.2,202615,52442.2,351.217,1483.46,157872,689.357,5667.9,1001.73,1256.92,75,5577,1395,606,0,10,0,8,0,10,40,8,4,351.217,"streamperr"
"1562",1063,219081,"Taricha Torosa",1991,"butte","MVZ",67.18,"Aquatic",0,"Central Valley",39.51956,-121.55535,1990,80.9,0,9059,"An-Ming Tan, H. Mu",164,144,43,6578,355,21,334,82,249,249,82,786,161,1,83,406,15,15,406,10,0,10,0,0,8,8,4,40,40,10,637.627,35694.2,202615,52442.2,351.217,1483.46,157872,689.357,5667.9,1001.73,1256.92,75,5577,1395,606,0,10,0,8,0,10,40,8,4,351.217,"streamperr"
