ID,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
311,-121.9308,36.6109,72,2015-10,0.17,56.3,61.5,66.8
311,-121.9308,36.6109,72,2015-11,2.68,46.7,53.8,60.9
311,-121.9308,36.6109,72,2015-12,2.94,44.5,50.7,56.9
,,,,,,,,
312,-121.9312,36.6082,72,2014-01,0.08,46.6,55.5,64.3
312,-121.9312,36.6082,72,2014-02,3.29,47.3,52.7,58.1
312,-121.9312,36.6082,72,2014-03,2.04,49.4,55.4,61.4
312,-121.9312,36.6082,72,2014-04,1.43,49.2,53.8,58.3
312,-121.9312,36.6082,72,2014-05,0.08,52.7,58.9,65.1
312,-121.9312,36.6082,72,2014-06,0,52.8,57.4,62.1
312,-121.9312,36.6082,72,2014-07,0.06,56.2,59.9,63.6
312,-121.9312,36.6082,72,2014-08,0,56.8,60.1,63.5
312,-121.9312,36.6082,72,2014-09,0.27,57.3,60.8,64.3
312,-121.9312,36.6082,72,2014-10,0.21,54.7,61,67.3
312,-121.9312,36.6082,72,2014-11,2.29,50.7,56.5,62.4
312,-121.9312,36.6082,72,2014-12,8.67,50.5,55.3,60.2
312,-121.9312,36.6082,72,2015-01,0,46.6,54.9,63.1
312,-121.9312,36.6082,72,2015-02,0.91,49.4,57.1,64.8
312,-121.9312,36.6082,72,2015-03,0.61,48.9,56.6,64.2
312,-121.9312,36.6082,72,2015-04,0.77,47.8,52.6,57.4
312,-121.9312,36.6082,72,2015-05,0.11,50.9,54.1,57.3
312,-121.9312,36.6082,72,2015-06,0,53.2,56.7,60.2
312,-121.9312,36.6082,72,2015-07,0.07,56.6,60.7,64.8
312,-121.9312,36.6082,72,2015-08,0,58.1,62.4,66.7
312,-121.9312,36.6082,72,2015-09,0,56.4,61.8,67.2
312,-121.9312,36.6082,72,2015-10,0.17,56.3,61.5,66.8
312,-121.9312,36.6082,72,2015-11,2.68,46.7,53.8,60.9
312,-121.9312,36.6082,72,2015-12,2.94,44.5,50.7,56.9
,,,,,,,,
313,-121.9312,36.608,72,2014-01,0.08,46.6,55.5,64.3
313,-121.9312,36.608,72,2014-02,3.29,47.3,52.7,58.1
313,-121.9312,36.608,72,2014-03,2.04,49.4,55.4,61.4
313,-121.9312,36.608,72,2014-04,1.43,49.2,53.8,58.3
313,-121.9312,36.608,72,2014-05,0.08,52.7,58.9,65.1
313,-121.9312,36.608,72,2014-06,0,52.8,57.4,62.1
313,-121.9312,36.608,72,2014-07,0.06,56.2,59.9,63.6
313,-121.9312,36.608,72,2014-08,0,56.8,60.1,63.5
313,-121.9312,36.608,72,2014-09,0.27,57.3,60.8,64.3
313,-121.9312,36.608,72,2014-10,0.21,54.7,61,67.3
313,-121.9312,36.608,72,2014-11,2.29,50.7,56.5,62.4
313,-121.9312,36.608,72,2014-12,8.67,50.5,55.3,60.2
313,-121.9312,36.608,72,2015-01,0,46.6,54.9,63.1
313,-121.9312,36.608,72,2015-02,0.91,49.4,57.1,64.8
313,-121.9312,36.608,72,2015-03,0.61,48.9,56.6,64.2
313,-121.9312,36.608,72,2015-04,0.77,47.8,52.6,57.4
313,-121.9312,36.608,72,2015-05,0.11,50.9,54.1,57.3
313,-121.9312,36.608,72,2015-06,0,53.2,56.7,60.2
313,-121.9312,36.608,72,2015-07,0.07,56.6,60.7,64.8
313,-121.9312,36.608,72,2015-08,0,58.1,62.4,66.7
313,-121.9312,36.608,72,2015-09,0,56.4,61.8,67.2
313,-121.9312,36.608,72,2015-10,0.17,56.3,61.5,66.8
313,-121.9312,36.608,72,2015-11,2.68,46.7,53.8,60.9
313,-121.9312,36.608,72,2015-12,2.94,44.5,50.7,56.9
,,,,,,,,
314,-121.9311,36.6079,72,2014-01,0.08,46.6,55.5,64.3
314,-121.9311,36.6079,72,2014-02,3.29,47.3,52.7,58.1
314,-121.9311,36.6079,72,2014-03,2.04,49.4,55.4,61.4
314,-121.9311,36.6079,72,2014-04,1.43,49.2,53.8,58.3
314,-121.9311,36.6079,72,2014-05,0.08,52.7,58.9,65.1
314,-121.9311,36.6079,72,2014-06,0,52.8,57.4,62.1
314,-121.9311,36.6079,72,2014-07,0.06,56.2,59.9,63.6
314,-121.9311,36.6079,72,2014-08,0,56.8,60.1,63.5
314,-121.9311,36.6079,72,2014-09,0.27,57.3,60.8,64.3
314,-121.9311,36.6079,72,2014-10,0.21,54.7,61,67.3
314,-121.9311,36.6079,72,2014-11,2.29,50.7,56.5,62.4
314,-121.9311,36.6079,72,2014-12,8.67,50.5,55.3,60.2
314,-121.9311,36.6079,72,2015-01,0,46.6,54.9,63.1
314,-121.9311,36.6079,72,2015-02,0.91,49.4,57.1,64.8
314,-121.9311,36.6079,72,2015-03,0.61,48.9,56.6,64.2
314,-121.9311,36.6079,72,2015-04,0.77,47.8,52.6,57.4
314,-121.9311,36.6079,72,2015-05,0.11,50.9,54.1,57.3
314,-121.9311,36.6079,72,2015-06,0,53.2,56.7,60.2
314,-121.9311,36.6079,72,2015-07,0.07,56.6,60.7,64.8
314,-121.9311,36.6079,72,2015-08,0,58.1,62.4,66.7
314,-121.9311,36.6079,72,2015-09,0,56.4,61.8,67.2
314,-121.9311,36.6079,72,2015-10,0.17,56.3,61.5,66.8
314,-121.9311,36.6079,72,2015-11,2.68,46.7,53.8,60.9
314,-121.9311,36.6079,72,2015-12,2.94,44.5,50.7,56.9
,,,,,,,,
315,-121.9309,36.609,72,2014-01,0.08,46.6,55.5,64.3
315,-121.9309,36.609,72,2014-02,3.29,47.3,52.7,58.1
315,-121.9309,36.609,72,2014-03,2.04,49.4,55.4,61.4
315,-121.9309,36.609,72,2014-04,1.43,49.2,53.8,58.3
315,-121.9309,36.609,72,2014-05,0.08,52.7,58.9,65.1
315,-121.9309,36.609,72,2014-06,0,52.8,57.4,62.1
315,-121.9309,36.609,72,2014-07,0.06,56.2,59.9,63.6
315,-121.9309,36.609,72,2014-08,0,56.8,60.1,63.5
315,-121.9309,36.609,72,2014-09,0.27,57.3,60.8,64.3
315,-121.9309,36.609,72,2014-10,0.21,54.7,61,67.3
315,-121.9309,36.609,72,2014-11,2.29,50.7,56.5,62.4
315,-121.9309,36.609,72,2014-12,8.67,50.5,55.3,60.2
315,-121.9309,36.609,72,2015-01,0,46.6,54.9,63.1
315,-121.9309,36.609,72,2015-02,0.91,49.4,57.1,64.8
315,-121.9309,36.609,72,2015-03,0.61,48.9,56.6,64.2
315,-121.9309,36.609,72,2015-04,0.77,47.8,52.6,57.4
315,-121.9309,36.609,72,2015-05,0.11,50.9,54.1,57.3
315,-121.9309,36.609,72,2015-06,0,53.2,56.7,60.2
315,-121.9309,36.609,72,2015-07,0.07,56.6,60.7,64.8
315,-121.9309,36.609,72,2015-08,0,58.1,62.4,66.7
315,-121.9309,36.609,72,2015-09,0,56.4,61.8,67.2
315,-121.9309,36.609,72,2015-10,0.17,56.3,61.5,66.8
315,-121.9309,36.609,72,2015-11,2.68,46.7,53.8,60.9
315,-121.9309,36.609,72,2015-12,2.94,44.5,50.7,56.9
,,,,,,,,
316,-121.9309,36.609,72,2014-01,0.08,46.6,55.5,64.3
316,-121.9309,36.609,72,2014-02,3.29,47.3,52.7,58.1
316,-121.9309,36.609,72,2014-03,2.04,49.4,55.4,61.4
316,-121.9309,36.609,72,2014-04,1.43,49.2,53.8,58.3
316,-121.9309,36.609,72,2014-05,0.08,52.7,58.9,65.1
316,-121.9309,36.609,72,2014-06,0,52.8,57.4,62.1
316,-121.9309,36.609,72,2014-07,0.06,56.2,59.9,63.6
316,-121.9309,36.609,72,2014-08,0,56.8,60.1,63.5
316,-121.9309,36.609,72,2014-09,0.27,57.3,60.8,64.3
316,-121.9309,36.609,72,2014-10,0.21,54.7,61,67.3
316,-121.9309,36.609,72,2014-11,2.29,50.7,56.5,62.4
316,-121.9309,36.609,72,2014-12,8.67,50.5,55.3,60.2
316,-121.9309,36.609,72,2015-01,0,46.6,54.9,63.1
316,-121.9309,36.609,72,2015-02,0.91,49.4,57.1,64.8
316,-121.9309,36.609,72,2015-03,0.61,48.9,56.6,64.2
316,-121.9309,36.609,72,2015-04,0.77,47.8,52.6,57.4
316,-121.9309,36.609,72,2015-05,0.11,50.9,54.1,57.3
316,-121.9309,36.609,72,2015-06,0,53.2,56.7,60.2
316,-121.9309,36.609,72,2015-07,0.07,56.6,60.7,64.8
316,-121.9309,36.609,72,2015-08,0,58.1,62.4,66.7
316,-121.9309,36.609,72,2015-09,0,56.4,61.8,67.2
316,-121.9309,36.609,72,2015-10,0.17,56.3,61.5,66.8
316,-121.9309,36.609,72,2015-11,2.68,46.7,53.8,60.9
316,-121.9309,36.609,72,2015-12,2.94,44.5,50.7,56.9
,,,,,,,,
317,-121.9308,36.6092,72,2014-01,0.08,46.6,55.5,64.3
317,-121.9308,36.6092,72,2014-02,3.29,47.3,52.7,58.1
317,-121.9308,36.6092,72,2014-03,2.04,49.4,55.4,61.4
317,-121.9308,36.6092,72,2014-04,1.43,49.2,53.8,58.3
317,-121.9308,36.6092,72,2014-05,0.08,52.7,58.9,65.1
317,-121.9308,36.6092,72,2014-06,0,52.8,57.4,62.1
317,-121.9308,36.6092,72,2014-07,0.06,56.2,59.9,63.6
317,-121.9308,36.6092,72,2014-08,0,56.8,60.1,63.5
317,-121.9308,36.6092,72,2014-09,0.27,57.3,60.8,64.3
317,-121.9308,36.6092,72,2014-10,0.21,54.7,61,67.3
317,-121.9308,36.6092,72,2014-11,2.29,50.7,56.5,62.4
317,-121.9308,36.6092,72,2014-12,8.67,50.5,55.3,60.2
317,-121.9308,36.6092,72,2015-01,0,46.6,54.9,63.1
317,-121.9308,36.6092,72,2015-02,0.91,49.4,57.1,64.8
317,-121.9308,36.6092,72,2015-03,0.61,48.9,56.6,64.2
317,-121.9308,36.6092,72,2015-04,0.77,47.8,52.6,57.4
317,-121.9308,36.6092,72,2015-05,0.11,50.9,54.1,57.3
317,-121.9308,36.6092,72,2015-06,0,53.2,56.7,60.2
317,-121.9308,36.6092,72,2015-07,0.07,56.6,60.7,64.8
317,-121.9308,36.6092,72,2015-08,0,58.1,62.4,66.7
317,-121.9308,36.6092,72,2015-09,0,56.4,61.8,67.2
317,-121.9308,36.6092,72,2015-10,0.17,56.3,61.5,66.8
317,-121.9308,36.6092,72,2015-11,2.68,46.7,53.8,60.9
317,-121.9308,36.6092,72,2015-12,2.94,44.5,50.7,56.9
,,,,,,,,
318,-121.931,36.6084,72,2014-01,0.08,46.6,55.5,64.3
318,-121.931,36.6084,72,2014-02,3.29,47.3,52.7,58.1
318,-121.931,36.6084,72,2014-03,2.04,49.4,55.4,61.4
318,-121.931,36.6084,72,2014-04,1.43,49.2,53.8,58.3
318,-121.931,36.6084,72,2014-05,0.08,52.7,58.9,65.1
318,-121.931,36.6084,72,2014-06,0,52.8,57.4,62.1
318,-121.931,36.6084,72,2014-07,0.06,56.2,59.9,63.6
318,-121.931,36.6084,72,2014-08,0,56.8,60.1,63.5
318,-121.931,36.6084,72,2014-09,0.27,57.3,60.8,64.3
318,-121.931,36.6084,72,2014-10,0.21,54.7,61,67.3
318,-121.931,36.6084,72,2014-11,2.29,50.7,56.5,62.4
318,-121.931,36.6084,72,2014-12,8.67,50.5,55.3,60.2
318,-121.931,36.6084,72,2015-01,0,46.6,54.9,63.1
318,-121.931,36.6084,72,2015-02,0.91,49.4,57.1,64.8
318,-121.931,36.6084,72,2015-03,0.61,48.9,56.6,64.2
318,-121.931,36.6084,72,2015-04,0.77,47.8,52.6,57.4
318,-121.931,36.6084,72,2015-05,0.11,50.9,54.1,57.3
318,-121.931,36.6084,72,2015-06,0,53.2,56.7,60.2
318,-121.931,36.6084,72,2015-07,0.07,56.6,60.7,64.8
318,-121.931,36.6084,72,2015-08,0,58.1,62.4,66.7
318,-121.931,36.6084,72,2015-09,0,56.4,61.8,67.2
318,-121.931,36.6084,72,2015-10,0.17,56.3,61.5,66.8
318,-121.931,36.6084,72,2015-11,2.68,46.7,53.8,60.9
318,-121.931,36.6084,72,2015-12,2.94,44.5,50.7,56.9
,,,,,,,,
319,-121.9312,36.6082,72,2014-01,0.08,46.6,55.5,64.3
319,-121.9312,36.6082,72,2014-02,3.29,47.3,52.7,58.1
319,-121.9312,36.6082,72,2014-03,2.04,49.4,55.4,61.4
319,-121.9312,36.6082,72,2014-04,1.43,49.2,53.8,58.3
319,-121.9312,36.6082,72,2014-05,0.08,52.7,58.9,65.1
319,-121.9312,36.6082,72,2014-06,0,52.8,57.4,62.1
319,-121.9312,36.6082,72,2014-07,0.06,56.2,59.9,63.6
319,-121.9312,36.6082,72,2014-08,0,56.8,60.1,63.5
319,-121.9312,36.6082,72,2014-09,0.27,57.3,60.8,64.3
319,-121.9312,36.6082,72,2014-10,0.21,54.7,61,67.3
319,-121.9312,36.6082,72,2014-11,2.29,50.7,56.5,62.4
319,-121.9312,36.6082,72,2014-12,8.67,50.5,55.3,60.2
319,-121.9312,36.6082,72,2015-01,0,46.6,54.9,63.1
319,-121.9312,36.6082,72,2015-02,0.91,49.4,57.1,64.8
319,-121.9312,36.6082,72,2015-03,0.61,48.9,56.6,64.2
319,-121.9312,36.6082,72,2015-04,0.77,47.8,52.6,57.4
319,-121.9312,36.6082,72,2015-05,0.11,50.9,54.1,57.3
319,-121.9312,36.6082,72,2015-06,0,53.2,56.7,60.2
319,-121.9312,36.6082,72,2015-07,0.07,56.6,60.7,64.8
319,-121.9312,36.6082,72,2015-08,0,58.1,62.4,66.7
319,-121.9312,36.6082,72,2015-09,0,56.4,61.8,67.2
319,-121.9312,36.6082,72,2015-10,0.17,56.3,61.5,66.8
319,-121.9312,36.6082,72,2015-11,2.68,46.7,53.8,60.9
319,-121.9312,36.6082,72,2015-12,2.94,44.5,50.7,56.9
,,,,,,,,
320,-121.9313,36.608,72,2014-01,0.08,46.6,55.5,64.3
320,-121.9313,36.608,72,2014-02,3.29,47.3,52.7,58.1
320,-121.9313,36.608,72,2014-03,2.04,49.4,55.4,61.4
320,-121.9313,36.608,72,2014-04,1.43,49.2,53.8,58.3
320,-121.9313,36.608,72,2014-05,0.08,52.7,58.9,65.1
320,-121.9313,36.608,72,2014-06,0,52.8,57.4,62.1
320,-121.9313,36.608,72,2014-07,0.06,56.2,59.9,63.6
320,-121.9313,36.608,72,2014-08,0,56.8,60.1,63.5
320,-121.9313,36.608,72,2014-09,0.27,57.3,60.8,64.3
320,-121.9313,36.608,72,2014-10,0.21,54.7,61,67.3
320,-121.9313,36.608,72,2014-11,2.29,50.7,56.5,62.4
320,-121.9313,36.608,72,2014-12,8.67,50.5,55.3,60.2
320,-121.9313,36.608,72,2015-01,0,46.6,54.9,63.1
320,-121.9313,36.608,72,2015-02,0.91,49.4,57.1,64.8
320,-121.9313,36.608,72,2015-03,0.61,48.9,56.6,64.2
320,-121.9313,36.608,72,2015-04,0.77,47.8,52.6,57.4
320,-121.9313,36.608,72,2015-05,0.11,50.9,54.1,57.3
320,-121.9313,36.608,72,2015-06,0,53.2,56.7,60.2
320,-121.9313,36.608,72,2015-07,0.07,56.6,60.7,64.8
320,-121.9313,36.608,72,2015-08,0,58.1,62.4,66.7
320,-121.9313,36.608,72,2015-09,0,56.4,61.8,67.2
320,-121.9313,36.608,72,2015-10,0.17,56.3,61.5,66.8
320,-121.9313,36.608,72,2015-11,2.68,46.7,53.8,60.9
320,-121.9313,36.608,72,2015-12,2.94,44.5,50.7,56.9
,,,,,,,,
321,-121.9313,36.608,72,2014-01,0.08,46.6,55.5,64.3
321,-121.9313,36.608,72,2014-02,3.29,47.3,52.7,58.1
321,-121.9313,36.608,72,2014-03,2.04,49.4,55.4,61.4
321,-121.9313,36.608,72,2014-04,1.43,49.2,53.8,58.3
321,-121.9313,36.608,72,2014-05,0.08,52.7,58.9,65.1
321,-121.9313,36.608,72,2014-06,0,52.8,57.4,62.1
321,-121.9313,36.608,72,2014-07,0.06,56.2,59.9,63.6
321,-121.9313,36.608,72,2014-08,0,56.8,60.1,63.5
321,-121.9313,36.608,72,2014-09,0.27,57.3,60.8,64.3
321,-121.9313,36.608,72,2014-10,0.21,54.7,61,67.3
321,-121.9313,36.608,72,2014-11,2.29,50.7,56.5,62.4
321,-121.9313,36.608,72,2014-12,8.67,50.5,55.3,60.2
321,-121.9313,36.608,72,2015-01,0,46.6,54.9,63.1
321,-121.9313,36.608,72,2015-02,0.91,49.4,57.1,64.8
321,-121.9313,36.608,72,2015-03,0.61,48.9,56.6,64.2
321,-121.9313,36.608,72,2015-04,0.77,47.8,52.6,57.4
321,-121.9313,36.608,72,2015-05,0.11,50.9,54.1,57.3
321,-121.9313,36.608,72,2015-06,0,53.2,56.7,60.2
321,-121.9313,36.608,72,2015-07,0.07,56.6,60.7,64.8
321,-121.9313,36.608,72,2015-08,0,58.1,62.4,66.7
321,-121.9313,36.608,72,2015-09,0,56.4,61.8,67.2
321,-121.9313,36.608,72,2015-10,0.17,56.3,61.5,66.8
321,-121.9313,36.608,72,2015-11,2.68,46.7,53.8,60.9
321,-121.9313,36.608,72,2015-12,2.94,44.5,50.7,56.9
,,,,,,,,
322,-121.9314,36.6086,72,2014-01,0.08,46.6,55.5,64.3
322,-121.9314,36.6086,72,2014-02,3.29,47.3,52.7,58.1
322,-121.9314,36.6086,72,2014-03,2.04,49.4,55.4,61.4
322,-121.9314,36.6086,72,2014-04,1.43,49.2,53.8,58.3
322,-121.9314,36.6086,72,2014-05,0.08,52.7,58.9,65.1
322,-121.9314,36.6086,72,2014-06,0,52.8,57.4,62.1
322,-121.9314,36.6086,72,2014-07,0.06,56.2,59.9,63.6
322,-121.9314,36.6086,72,2014-08,0,56.8,60.1,63.5
322,-121.9314,36.6086,72,2014-09,0.27,57.3,60.8,64.3
322,-121.9314,36.6086,72,2014-10,0.21,54.7,61,67.3
322,-121.9314,36.6086,72,2014-11,2.29,50.7,56.5,62.4
322,-121.9314,36.6086,72,2014-12,8.67,50.5,55.3,60.2
322,-121.9314,36.6086,72,2015-01,0,46.6,54.9,63.1
322,-121.9314,36.6086,72,2015-02,0.91,49.4,57.1,64.8
322,-121.9314,36.6086,72,2015-03,0.61,48.9,56.6,64.2
322,-121.9314,36.6086,72,2015-04,0.77,47.8,52.6,57.4
322,-121.9314,36.6086,72,2015-05,0.11,50.9,54.1,57.3
322,-121.9314,36.6086,72,2015-06,0,53.2,56.7,60.2
322,-121.9314,36.6086,72,2015-07,0.07,56.6,60.7,64.8
322,-121.9314,36.6086,72,2015-08,0,58.1,62.4,66.7
322,-121.9314,36.6086,72,2015-09,0,56.4,61.8,67.2
322,-121.9314,36.6086,72,2015-10,0.17,56.3,61.5,66.8
322,-121.9314,36.6086,72,2015-11,2.68,46.7,53.8,60.9
322,-121.9314,36.6086,72,2015-12,2.94,44.5,50.7,56.9
,,,,,,,,
323,-121.9314,36.6086,72,2014-01,0.08,46.6,55.5,64.3
323,-121.9314,36.6086,72,2014-02,3.29,47.3,52.7,58.1
323,-121.9314,36.6086,72,2014-03,2.04,49.4,55.4,61.4
323,-121.9314,36.6086,72,2014-04,1.43,49.2,53.8,58.3
323,-121.9314,36.6086,72,2014-05,0.08,52.7,58.9,65.1
323,-121.9314,36.6086,72,2014-06,0,52.8,57.4,62.1
323,-121.9314,36.6086,72,2014-07,0.06,56.2,59.9,63.6
323,-121.9314,36.6086,72,2014-08,0,56.8,60.1,63.5
323,-121.9314,36.6086,72,2014-09,0.27,57.3,60.8,64.3
323,-121.9314,36.6086,72,2014-10,0.21,54.7,61,67.3
323,-121.9314,36.6086,72,2014-11,2.29,50.7,56.5,62.4
323,-121.9314,36.6086,72,2014-12,8.67,50.5,55.3,60.2
323,-121.9314,36.6086,72,2015-01,0,46.6,54.9,63.1
323,-121.9314,36.6086,72,2015-02,0.91,49.4,57.1,64.8
323,-121.9314,36.6086,72,2015-03,0.61,48.9,56.6,64.2
323,-121.9314,36.6086,72,2015-04,0.77,47.8,52.6,57.4
323,-121.9314,36.6086,72,2015-05,0.11,50.9,54.1,57.3
323,-121.9314,36.6086,72,2015-06,0,53.2,56.7,60.2
323,-121.9314,36.6086,72,2015-07,0.07,56.6,60.7,64.8
323,-121.9314,36.6086,72,2015-08,0,58.1,62.4,66.7
323,-121.9314,36.6086,72,2015-09,0,56.4,61.8,67.2
323,-121.9314,36.6086,72,2015-10,0.17,56.3,61.5,66.8
323,-121.9314,36.6086,72,2015-11,2.68,46.7,53.8,60.9
323,-121.9314,36.6086,72,2015-12,2.94,44.5,50.7,56.9
,,,,,,,,
324,-121.9321,36.6088,72,2014-01,0.08,46.6,55.5,64.3
324,-121.9321,36.6088,72,2014-02,3.29,47.3,52.7,58.1
324,-121.9321,36.6088,72,2014-03,2.04,49.4,55.4,61.4
324,-121.9321,36.6088,72,2014-04,1.43,49.2,53.8,58.3
324,-121.9321,36.6088,72,2014-05,0.08,52.7,58.9,65.1
324,-121.9321,36.6088,72,2014-06,0,52.8,57.4,62.1
324,-121.9321,36.6088,72,2014-07,0.06,56.2,59.9,63.6
324,-121.9321,36.6088,72,2014-08,0,56.8,60.1,63.5
324,-121.9321,36.6088,72,2014-09,0.27,57.3,60.8,64.3
324,-121.9321,36.6088,72,2014-10,0.21,54.7,61,67.3
324,-121.9321,36.6088,72,2014-11,2.29,50.7,56.5,62.4
324,-121.9321,36.6088,72,2014-12,8.67,50.5,55.3,60.2
324,-121.9321,36.6088,72,2015-01,0,46.6,54.9,63.1
324,-121.9321,36.6088,72,2015-02,0.91,49.4,57.1,64.8
324,-121.9321,36.6088,72,2015-03,0.61,48.9,56.6,64.2
324,-121.9321,36.6088,72,2015-04,0.77,47.8,52.6,57.4
324,-121.9321,36.6088,72,2015-05,0.11,50.9,54.1,57.3
324,-121.9321,36.6088,72,2015-06,0,53.2,56.7,60.2
324,-121.9321,36.6088,72,2015-07,0.07,56.6,60.7,64.8
324,-121.9321,36.6088,72,2015-08,0,58.1,62.4,66.7
324,-121.9321,36.6088,72,2015-09,0,56.4,61.8,67.2
324,-121.9321,36.6088,72,2015-10,0.17,56.3,61.5,66.8
324,-121.9321,36.6088,72,2015-11,2.68,46.7,53.8,60.9
324,-121.9321,36.6088,72,2015-12,2.94,44.5,50.7,56.9
,,,,,,,,
325,-121.9321,36.6088,72,2014-01,0.08,46.6,55.5,64.3
325,-121.9321,36.6088,72,2014-02,3.29,47.3,52.7,58.1
325,-121.9321,36.6088,72,2014-03,2.04,49.4,55.4,61.4
325,-121.9321,36.6088,72,2014-04,1.43,49.2,53.8,58.3
325,-121.9321,36.6088,72,2014-05,0.08,52.7,58.9,65.1
325,-121.9321,36.6088,72,2014-06,0,52.8,57.4,62.1
325,-121.9321,36.6088,72,2014-07,0.06,56.2,59.9,63.6
325,-121.9321,36.6088,72,2014-08,0,56.8,60.1,63.5
325,-121.9321,36.6088,72,2014-09,0.27,57.3,60.8,64.3
325,-121.9321,36.6088,72,2014-10,0.21,54.7,61,67.3
325,-121.9321,36.6088,72,2014-11,2.29,50.7,56.5,62.4
325,-121.9321,36.6088,72,2014-12,8.67,50.5,55.3,60.2
325,-121.9321,36.6088,72,2015-01,0,46.6,54.9,63.1
325,-121.9321,36.6088,72,2015-02,0.91,49.4,57.1,64.8
325,-121.9321,36.6088,72,2015-03,0.61,48.9,56.6,64.2
325,-121.9321,36.6088,72,2015-04,0.77,47.8,52.6,57.4
325,-121.9321,36.6088,72,2015-05,0.11,50.9,54.1,57.3
325,-121.9321,36.6088,72,2015-06,0,53.2,56.7,60.2
325,-121.9321,36.6088,72,2015-07,0.07,56.6,60.7,64.8
325,-121.9321,36.6088,72,2015-08,0,58.1,62.4,66.7
325,-121.9321,36.6088,72,2015-09,0,56.4,61.8,67.2
325,-121.9321,36.6088,72,2015-10,0.17,56.3,61.5,66.8
325,-121.9321,36.6088,72,2015-11,2.68,46.7,53.8,60.9
325,-121.9321,36.6088,72,2015-12,2.94,44.5,50.7,56.9
,,,,,,,,
326,-121.9321,36.6088,72,2014-01,0.08,46.6,55.5,64.3
326,-121.9321,36.6088,72,2014-02,3.29,47.3,52.7,58.1
326,-121.9321,36.6088,72,2014-03,2.04,49.4,55.4,61.4
326,-121.9321,36.6088,72,2014-04,1.43,49.2,53.8,58.3
326,-121.9321,36.6088,72,2014-05,0.08,52.7,58.9,65.1
326,-121.9321,36.6088,72,2014-06,0,52.8,57.4,62.1
326,-121.9321,36.6088,72,2014-07,0.06,56.2,59.9,63.6
326,-121.9321,36.6088,72,2014-08,0,56.8,60.1,63.5
326,-121.9321,36.6088,72,2014-09,0.27,57.3,60.8,64.3
326,-121.9321,36.6088,72,2014-10,0.21,54.7,61,67.3
326,-121.9321,36.6088,72,2014-11,2.29,50.7,56.5,62.4
326,-121.9321,36.6088,72,2014-12,8.67,50.5,55.3,60.2
326,-121.9321,36.6088,72,2015-01,0,46.6,54.9,63.1
326,-121.9321,36.6088,72,2015-02,0.91,49.4,57.1,64.8
326,-121.9321,36.6088,72,2015-03,0.61,48.9,56.6,64.2
326,-121.9321,36.6088,72,2015-04,0.77,47.8,52.6,57.4
326,-121.9321,36.6088,72,2015-05,0.11,50.9,54.1,57.3
326,-121.9321,36.6088,72,2015-06,0,53.2,56.7,60.2
326,-121.9321,36.6088,72,2015-07,0.07,56.6,60.7,64.8
326,-121.9321,36.6088,72,2015-08,0,58.1,62.4,66.7
326,-121.9321,36.6088,72,2015-09,0,56.4,61.8,67.2
326,-121.9321,36.6088,72,2015-10,0.17,56.3,61.5,66.8
326,-121.9321,36.6088,72,2015-11,2.68,46.7,53.8,60.9
326,-121.9321,36.6088,72,2015-12,2.94,44.5,50.7,56.9
,,,,,,,,
327,-121.9321,36.6088,72,2014-01,0.08,46.6,55.5,64.3
327,-121.9321,36.6088,72,2014-02,3.29,47.3,52.7,58.1
327,-121.9321,36.6088,72,2014-03,2.04,49.4,55.4,61.4
327,-121.9321,36.6088,72,2014-04,1.43,49.2,53.8,58.3
327,-121.9321,36.6088,72,2014-05,0.08,52.7,58.9,65.1
327,-121.9321,36.6088,72,2014-06,0,52.8,57.4,62.1
327,-121.9321,36.6088,72,2014-07,0.06,56.2,59.9,63.6
327,-121.9321,36.6088,72,2014-08,0,56.8,60.1,63.5
327,-121.9321,36.6088,72,2014-09,0.27,57.3,60.8,64.3
327,-121.9321,36.6088,72,2014-10,0.21,54.7,61,67.3
327,-121.9321,36.6088,72,2014-11,2.29,50.7,56.5,62.4
327,-121.9321,36.6088,72,2014-12,8.67,50.5,55.3,60.2
327,-121.9321,36.6088,72,2015-01,0,46.6,54.9,63.1
327,-121.9321,36.6088,72,2015-02,0.91,49.4,57.1,64.8
327,-121.9321,36.6088,72,2015-03,0.61,48.9,56.6,64.2
327,-121.9321,36.6088,72,2015-04,0.77,47.8,52.6,57.4
327,-121.9321,36.6088,72,2015-05,0.11,50.9,54.1,57.3
327,-121.9321,36.6088,72,2015-06,0,53.2,56.7,60.2
327,-121.9321,36.6088,72,2015-07,0.07,56.6,60.7,64.8
327,-121.9321,36.6088,72,2015-08,0,58.1,62.4,66.7
327,-121.9321,36.6088,72,2015-09,0,56.4,61.8,67.2
327,-121.9321,36.6088,72,2015-10,0.17,56.3,61.5,66.8
327,-121.9321,36.6088,72,2015-11,2.68,46.7,53.8,60.9
327,-121.9321,36.6088,72,2015-12,2.94,44.5,50.7,56.9
,,,,,,,,
328,-121.9317,36.6099,72,2014-01,0.08,46.6,55.5,64.3
328,-121.9317,36.6099,72,2014-02,3.29,47.3,52.7,58.1
328,-121.9317,36.6099,72,2014-03,2.04,49.4,55.4,61.4
328,-121.9317,36.6099,72,2014-04,1.43,49.2,53.8,58.3
328,-121.9317,36.6099,72,2014-05,0.08,52.7,58.9,65.1
328,-121.9317,36.6099,72,2014-06,0,52.8,57.4,62.1
