catalognumber,swabdate,svl,tail,notes,zswab,logZE,BdStatus,status,date,decade,year,month,day,locality,latitude,longitude
155410,4/27/15,3.42,5.27,SL,0,0,0.000000000,0,1/17/76,1970,1976,1,17,3.7 mi SE Point Sur at small creek on Hwy. 1,36.284089,-121.837611
155412,4/27/15,3.44,5.35,SL,0,0,0.000000000,0,1/17/76,1970,1976,1,17,3.7 mi SE Point Sur at small creek on Hwy. 1,36.284089,-121.837611
155413,5/3/15,3.54,4.49,MC,0,0,0.000000000,0,1/17/76,1970,1976,1,17,3.7 mi SE Point Sur at small creek on Hwy. 1,36.284089,-121.837611
155415,4/27/15,3.11,4.93,MC,0,0,0.000000000,0,1/17/76,1970,1976,1,17,3.7 mi SE Point Sur at small creek on Hwy. 1,36.284089,-121.837611
155416,4/27/15,3.36,5.71,MC,0,0,0.000000000,0,1/17/76,1970,1976,1,17,3.7 mi SE Point Sur at small creek on Hwy. 1,36.284089,-121.837611
155417,4/25/15,33.89,51.07,,0,0,0.000000000,0,1/17/76,1970,1976,1,17,3.7 mi SE Point Sur at small creek on Hwy. 1,36.284089,-121.837611
155418,5/1/15,3.43,4.75,DA,0,0,0.000000000,0,1/17/76,1970,1976,1,17,3.7 mi SE Point Sur at small creek on Hwy. 1,36.284089,-121.837611
155419,2/11/15,3.49,5.32,,0,0,0.000000000,0,1/17/76,1970,1976,1,17,3.7 mi SE Point Sur at small creek on Hwy. 1,36.284089,-121.837611
155420,3/4/15,3.48,4,KC,0,0,0.000000000,0,1/17/76,1970,1976,1,17,3.7 mi SE Point Sur at small creek on Hwy. 1,36.284089,-121.837611
155421,3/4/15,3.31,4.05,KC,0,0,0.000000000,0,1/17/76,1970,1976,1,17,3.7 mi SE Point Sur at small creek on Hwy. 1,36.284089,-121.837611
155422,4/27/15,3.01,3.67,MC,0,0,0.000000000,0,1/17/76,1970,1976,1,17,3.7 mi SE Point Sur at small creek on Hwy. 1,36.284089,-121.837611
155424,4/25/15,21.31,10.18,tail regrowing,0,0,0.000000000,0,1/17/76,1970,1976,1,17,3.7 mi SE Point Sur at small creek on Hwy. 1,36.284089,-121.837611
155298,4/25/15,32.08,56.74,,0,0,0.000000000,0,3/2/77,1970,1977,3,2,"Limekiln Creek, 1.5 mi S Lucia on West Fork",36.01327,-121.515717
155299,2/11/15,3.18,5,,0,0,0.000000000,0,3/2/77,1970,1977,3,2,"Limekiln Creek, 1.5 mi S Lucia on West Fork",36.01327,-121.515717
155300,2/11/15,2.59,3.98,,0,0,0.000000000,0,3/2/77,1970,1977,3,2,"Limekiln Creek, 1.5 mi S Lucia on West Fork",36.01327,-121.515717
155301,4/27/15,2.79,3.34,SL,0,0,0.000000000,0,3/2/77,1970,1977,3,2,"Limekiln Creek, 1.5 mi S Lucia on West Fork",36.01327,-121.515717
167488,2/11/15,3.2,4.28,,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"Bottcher's Gap, end of Palo Colorado Rd., 8.2 mi SE Hwy. 1",36.35394,-121.812758
167489,4/25/15,3.5,3.56,,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"Bottcher's Gap, end of Palo Colorado Rd., 8.2 mi SE Hwy. 1",36.35394,-121.812758
167496,2/11/15,3.96,6.27,,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"Coast Rd. at junction Hwy. 1, near Big Sur",36.288436,-121.84364
167497,5/2/15,3.74,5.97,MC,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"Coast Rd. at junction Hwy. 1, near Big Sur",36.288436,-121.84364
167498,3/4/15,3.78,5.73,KC,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"Coast Rd. at junction Hwy. 1, near Big Sur",36.288436,-121.84364
167499,4/25/15,36.05,64,PM,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"Coast Rd. at junction Hwy. 1, near Big Sur",36.288436,-121.84364
167500,4/27/15,3.47,5.97,MC,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"Coast Rd. at junction Hwy. 1, near Big Sur",36.288436,-121.84364
167501,2/11/15,3.58,5.1,,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"Coast Rd. at junction Hwy. 1, near Big Sur",36.288436,-121.84364
167502,2/11/15,3.43,5.79,,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"Coast Rd. at junction Hwy. 1, near Big Sur",36.288436,-121.84364
167503,4/27/15,3.38,5.35,MC,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"Coast Rd. at junction Hwy. 1, near Big Sur",36.288436,-121.84364
167504,4/27/15,3.54,3.42,SL,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"Coast Rd. at junction Hwy. 1, near Big Sur",36.288436,-121.84364
167505,2/11/15,3.01,4.59,,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"Coast Rd. at junction Hwy. 1, near Big Sur",36.288436,-121.84364
167506,4/27/15,3.21,4.19,SL,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"Coast Rd. at junction Hwy. 1, near Big Sur",36.288436,-121.84364
167524,4/25/15,31.56,52.44,PM,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"S Fork Little Sur River, 7 mi SSE Hwy. 1 by Coast Rd.",36.309298,-121.791873
167525,4/27/15,3.4,4,SL,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"S Fork Little Sur River, 7 mi SSE Hwy. 1 by Coast Rd.",36.309298,-121.791873
167527,4/25/15,36.7,57.04,PM,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"S Fork Little Sur River, 7 mi SSE Hwy. 1 by Coast Rd.",36.309298,-121.791873
167528,4/25/15,36.46,43.97,PM,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"S Fork Little Sur River, 7 mi SSE Hwy. 1 by Coast Rd.",36.309298,-121.791873
167529,5/3/15,3.66,4.48,MC,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"S Fork Little Sur River, 7 mi SSE Hwy. 1 by Coast Rd.",36.309298,-121.791873
167531,5/1/15,3.53,4.16,DA,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"S Fork Little Sur River, 7 mi SSE Hwy. 1 by Coast Rd.",36.309298,-121.791873
167532,5/1/15,2.97,4.46,JE,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"S Fork Little Sur River, 7 mi SSE Hwy. 1 by Coast Rd.",36.309298,-121.791873
167533,3/2/15,3.3,4.99,SL,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"S Fork Little Sur River, 7 mi SSE Hwy. 1 by Coast Rd.",36.309298,-121.791873
167535,2/11/15,3.35,4.78,,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"S Fork Little Sur River, 7 mi SSE Hwy. 1 by Coast Rd.",36.309298,-121.791873
167536,5/1/15,3.4,4.2,DA,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"S Fork Little Sur River, 7 mi SSE Hwy. 1 by Coast Rd.",36.309298,-121.791873
167537,5/2/15,3.15,4.58,MC,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"S Fork Little Sur River, 7 mi SSE Hwy. 1 by Coast Rd.",36.309298,-121.791873
167538,4/25/15,31.39,42.69,,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"S Fork Little Sur River, 7 mi SSE Hwy. 1 by Coast Rd.",36.309298,-121.791873
167540,5/1/15,2.93,3.96,DA,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"S Fork Little Sur River, 7 mi SSE Hwy. 1 by Coast Rd.",36.309298,-121.791873
167543,5/1/15,2.75,4.62,JE,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"S Fork Little Sur River, 7 mi SSE Hwy. 1 by Coast Rd.",36.309298,-121.791873
167544,4/27/15,3.26,3.35,MC,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"S Fork Little Sur River, 7 mi SSE Hwy. 1 by Coast Rd.",36.309298,-121.791873
167546,3/4/15,3.25,1.15,"KC, tail regrown",0,0,0.000000000,0,1/27/79,1970,1979,1,27,"S Fork Little Sur River, 7 mi SSE Hwy. 1 by Coast Rd.",36.309298,-121.791873
167550,4/25/15,28.17,27.69,PM,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"S Fork Little Sur River, 7 mi SSE Hwy. 1 by Coast Rd.",36.309298,-121.791873
167552,2/11/15,3.39,4.92,,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"S Fork Little Sur River, 7 mi SSE Hwy. 1 by Coast Rd.",36.309298,-121.791873
167553,5/3/15,2.8,3.8,MC,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"S Fork Little Sur River, 7 mi SSE Hwy. 1 by Coast Rd.",36.309298,-121.791873
167554,2/11/15,3.28,4.5,,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"S Fork Little Sur River, 7 mi SSE Hwy. 1 by Coast Rd.",36.309298,-121.791873
167557,5/2/15,3.14,4.72,MC,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"S Fork Little Sur River, 7 mi SSE Hwy. 1 by Coast Rd.",36.309298,-121.791873
167558,4/27/15,2.96,3.51,SL,0,0,0.000000000,0,1/27/79,1970,1979,1,27,"S Fork Little Sur River, 7 mi SSE Hwy. 1 by Coast Rd.",36.309298,-121.791873
167587,4/27/15,3.33,4.12,MC,0,0,0.000000000,0,2/12/79,1970,1979,2,12,Partington Creek Canyon,36.176927,-121.692355
167588,4/25/15,39.1,55.85,PM,0,0,0.000000000,0,2/12/79,1970,1979,2,12,Partington Creek Canyon,36.176927,-121.692355
167589,3/2/15,3.4,4.22,SL,0,0,0.000000000,0,2/12/79,1970,1979,2,12,Partington Creek Canyon,36.176927,-121.692355
167590,5/1/15,3.17,4.19,DA,0,0,0.000000000,0,2/12/79,1970,1979,2,12,Partington Creek Canyon,36.176927,-121.692355
167591,4/27/15,2.67,4.29,MC,0,0,0.000000000,0,2/12/79,1970,1979,2,12,Partington Creek Canyon,36.176927,-121.692355
167592,4/27/15,3.2,5.12,MC,0,0,0.000000000,0,2/12/79,1970,1979,2,12,Partington Creek Canyon,36.176927,-121.692355
167593,5/3/15,3.13,4.32,MC,0,0,0.000000000,0,2/12/79,1970,1979,2,12,Partington Creek Canyon,36.176927,-121.692355
167595,4/27/15,3.24,4.53,MC,0,0,0.000000000,0,2/12/79,1970,1979,2,12,Partington Creek Canyon,36.176927,-121.692355
167596,5/3/15,2.74,3.53,MC,0,0,0.000000000,0,2/12/79,1970,1979,2,12,Partington Creek Canyon,36.176927,-121.692355
167597,4/27/15,2.74,2.51,MC broken tail,0,0,0.000000000,0,2/12/79,1970,1979,2,12,Partington Creek Canyon,36.176927,-121.692355
167598,2/11/15,0.78,4.17,,0,0,0.000000000,0,2/12/79,1970,1979,2,12,Partington Creek Canyon,36.176927,-121.692355
167599,2/11/15,2.85,4.49,,0,0,0.000000000,0,2/12/79,1970,1979,2,12,Partington Creek Canyon,36.176927,-121.692355
167600,2/11/15,2.84,1.05,tail growing,0,0,0.000000000,0,2/12/79,1970,1979,2,12,Partington Creek Canyon,36.176927,-121.692355
167601,2/11/15,3.04,3.83,,0,0,0.000000000,0,2/12/79,1970,1979,2,12,Partington Creek Canyon,36.176927,-121.692355
167602,2/11/15,2.89,1.57,tail growing,0,0,0.000000000,0,2/12/79,1970,1979,2,12,Partington Creek Canyon,36.176927,-121.692355
167603,3/4/15,2.98,0.16,"KC, tail broken",0,0,0.000000000,0,2/12/79,1970,1979,2,12,Partington Creek Canyon,36.176927,-121.692355
167604,4/25/15,28.36,35.1,mc,0,0,0.000000000,0,2/12/79,1970,1979,2,12,Partington Creek Canyon,36.176927,-121.692355
167605,2/11/15,2.38,2.8,,0,0,0.000000000,0,2/12/79,1970,1979,2,12,Partington Creek Canyon,36.176927,-121.692355
172255,4/27/15,3.67,4.86,MC,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172256,3/2/15,3,3.4,SL,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172257,5/1/15,3.26,4.3,DA,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172258,4/25/15,29.74,31.97,,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172259,4/27/15,2.83,3.9,MC,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172261,4/25/15,33.38,34.94,,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172262,4/27/15,2.89,3.41,MC,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172263,5/3/15,3.2,4.08,MC,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172264,4/25/15,30.98,36.75,,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172265,4/27/15,3.47,3.95,MC,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172266,5/1/15,3.29,4.94,DA ,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172267,3/4/15,3.06,3.46,KC,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172268,3/2/15,3.06,3.58,SL,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172269,5/1/15,3.07,3.57,DA,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172270,4/27/15,2.96,3.64,SL,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172271,4/25/15,28.68,34.38,,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172272,4/25/15,28.29,40.77,,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172273,2/11/15,2.61,3.43,,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172274,4/25/15,24.28,28.76,PM,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172275,3/4/15,2.17,2.58,MC,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172276,2/11/15,1.97,2.03,,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172277,4/27/15,1.71,1.41,MC,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172278,5/4/15,1.86,1.36,JE tail broken,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172279,5/2/15,1.93,1.96,MC,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172280,5/1/15,2.12,1.16,JE tail broken,0,0,0.000000000,0,11/19/79,1970,1979,11,19,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
172297,3/4/15,3.6,4.21,KC,0,0,0.000000000,0,11/19/79,1970,1979,11,19,"Madrone Canyon Grid, Hastings Natural History Reservation",36.38842022,-121.5463352
172298,2/11/15,2.93,3.46,,0,0,0.000000000,0,11/19/79,1970,1979,11,19,"Madrone Canyon Grid, Hastings Natural History Reservation",36.38842022,-121.5463352
154994,1/14/15,3.2,4.6,,0,0,0.000000000,0,1973-02-01/1973-02-28,1970,1973,,,Coast Rd.,36.210036,-121.68091
154995,1/23/15,3.17,5.13,losing skin from tail,0,0,0.000000000,0,1973-02-01/1973-02-28,1970,1973,,,Coast Rd.,36.210036,-121.68091
193650,5/1/15,2.84,4.44,JE,0,0,0.000000000,0,1972-01-01/1972-01-31,1970,1972,,,"Seaview School, 1.0 mi S Partington Creek on Hwy.1, E side of Rd.",36.169019,-121.680175
193651,2/11/15,3.04,2.04,"tail br, skin sloughing",0,0,0.000000000,0,1972-01-01/1972-01-31,1970,1972,,,"Seaview School, 1.0 mi S Partington Creek on Hwy.1, E side of Rd.",36.169019,-121.680175
193652,4/25/15,32.65,53.7,,0,0,0.000000000,0,1972-01-01/1972-01-31,1970,1972,,,"Seaview School, 1.0 mi S Partington Creek on Hwy.1, E side of Rd.",36.169019,-121.680175
193654,4/27/15,2.68,4.01,SL skin is sloughing off,0,0,0.000000000,0,1972-01-01/1972-01-31,1970,1972,,,"Seaview School, 1.0 mi S Partington Creek on Hwy.1, E side of Rd.",36.169019,-121.680175
193655,5/3/15,4.3,6.07,MC,0,0,0.000000000,0,1972-01-01/1972-01-31,1970,1972,,,"Seaview School, 1.0 mi S Partington Creek on Hwy.1, E side of Rd.",36.169019,-121.680175
193656,4/27/15,3.13,4.17,MC,0,0,0.000000000,0,1972-01-01/1972-01-31,1970,1972,,,"Seaview School, 1.0 mi S Partington Creek on Hwy.1, E side of Rd.",36.169019,-121.680175
193658,2/11/15,2.95,4.72,,0,0,0.000000000,0,1972-01-01/1972-01-31,1970,1972,,,"Seaview School, 1.0 mi S Partington Creek on Hwy.1, E side of Rd.",36.169019,-121.680175
193659,4/25/15,24.5,22.54,"PM, tail regrown",0,0,0.000000000,0,1972-01-01/1972-01-31,1970,1972,,,"Seaview School, 1.0 mi S Partington Creek on Hwy.1, E side of Rd.",36.169019,-121.680175
204311,4/10/15,3.26,5.1,DA,0,0,0.000000000,0,2/19/86,1980,1986,2,19,"NE corner of Iris Canyon Rd. and Eldorado Street, Monterey",36.593794,-121.886249
204312,4/10/15,3.31,4.45,JE,0,0,0.000000000,0,2/19/86,1980,1986,2,19,"NE corner of Iris Canyon Rd. and Eldorado Street, Monterey",36.593794,-121.886249
204313,4/24/15,3.7,6.12,DA,0,0,0.000000000,0,2/19/86,1980,1986,2,19,"NE corner of Iris Canyon Rd. and Eldorado Street, Monterey",36.593794,-121.886249
204314,4/10/15,3.21,3.95,JE,0,0,0.000000000,0,2/19/86,1980,1986,2,19,"NE corner of Iris Canyon Rd. and Eldorado Street, Monterey",36.593794,-121.886249
204315,4/10/15,3.33,5.26,JE,0,0,0.000000000,0,2/19/86,1980,1986,2,19,"NE corner of Iris Canyon Rd. and Eldorado Street, Monterey",36.593794,-121.886249
227139,4/24/15,3.17,5.1,DA,0,0,0.000000000,0,5/24/86,1980,1986,5,24,"junction of Burnetty Creek and Big Creek, Big Creek Reserve",36.0812643,-121.5946157
227140,4/10/15,2.11,1.84,JE half a tail,0,0,0.000000000,0,5/24/86,1980,1986,5,24,"junction of Burnetty Creek and Big Creek, Big Creek Reserve",36.0812643,-121.5946157
227142,4/10/15,2.99,0.74,DA Tail regrown,0,0,0.000000000,0,5/24/86,1980,1986,5,24,"Burnetty Creek, Big Creek Reserve",36.0906482,-121.5941918
227143,4/24/15,3.81,3.69,DA broken tail,0,0,0.000000000,0,5/24/86,1980,1986,5,24,"Burnetty Creek, Big Creek Reserve",36.0906482,-121.5941918
227144,4/24/15,1.93,0.67,DA missing tail,0,0,0.000000000,0,5/24/86,1980,1986,5,24,"Burnetty Creek, Big Creek Reserve",36.0906482,-121.5941918
227145,4/10/15,1.63,1.83,DA,0,0,0.000000000,0,5/24/86,1980,1986,5,24,"Burnetty Creek, Big Creek Reserve",36.0906482,-121.5941918
227146,4/10/15,1.61,0.95,JE,0,0,0.000000000,0,5/24/86,1980,1986,5,24,"Burnetty Creek, Big Creek Reserve",36.0906482,-121.5941918
217494,4/24/15,2.89,3.11,DA,0,0,0.000000000,0,1989-01-01/1989-01-31,1980,1989,,,"1 mi [by foot] from Trail head at Salmon Creek, Los Padres National Forest",35.8348139,-121.1899188
221040,4/10/15,3.84,5.74,JE broken tail,0,0,0.000000000,0,3/22/92,1990,1992,3,22,"Don Dahvee Park, Monterey",36.58896,-121.89554
221042,4/10/15,3.61,4.69,DA Skin sluffing off,0,0,0.000000000,0,3/22/92,1990,1992,3,22,"Don Dahvee Park, Monterey",36.58896,-121.89554
224724,4/24/15,2.94,2.6,DA tail regrowing,0,0,0.000000000,0,3/22/92,1990,1992,3,22,"Don Dahvee Park, Monterey",36.5902778,-121.8925
224725,4/24/15,2.72,3.25,DA,0,0,0.000000000,0,3/22/92,1990,1992,3,22,"Don Dahvee Park, Monterey",36.5902778,-121.8925
224726,4/24/15,3.64,4.8,DA,0,0,0.000000000,0,3/22/92,1990,1992,3,22,"Don Dahvee Park, Monterey",36.5902778,-121.8925
224728,4/24/15,2.45,2.31,DA,0,0,0.000000000,0,3/22/92,1990,1992,3,22,"Don Dahvee Park, Monterey",36.5902778,-121.8925
224729,4/24/15,3.11,4.64,DA skin sloughing,0,0,0.000000000,0,3/22/92,1990,1992,3,22,"Don Dahvee Park, Monterey",36.5902778,-121.8925
224732,4/24/15,3.46,5.24,DA,0,0,0.000000000,0,3/22/92,1990,1992,3,22,"Don Dahvee Park, Monterey",36.5894444,-121.8938889
224734,4/24/15,2.93,3.17,DA,0,0,0.000000000,0,3/22/92,1990,1992,3,22,"Don Dahvee Park, Monterey",36.5902778,-121.8925
224736,4/24/15,3.02,4.04,DA,0,0,0.000000000,0,3/22/92,1990,1992,3,22,"Don Dahvee Park, Monterey",36.5902778,-121.8925
224738,4/24/15,2.79,3.5,DA,0,0,0.000000000,0,3/22/92,1990,1992,3,22,"Don Dahvee Park, Monterey",36.5902778,-121.8925
224739,4/10/15,3.29,3.76,DA skin sluffing off,0,0,0.000000000,0,11/3/92,1990,1992,11,3,"Carmel Valley Rd. [=County Rd. G-16], 1.3 mi SE (by road) junction Laureles Grade Rd.",36.487497,-121.738844
224740,4/24/15,3.42,4.41,DA skinny,0,0,0.000000000,0,11/3/92,1990,1992,11,3,"Carmel Valley Rd. [=County Rd. G-16], 1.3 mi SE (by road) junction Laureles Grade Rd.",36.487497,-121.738844
224741,4/24/15,4.05,4.53,DA tip of tail missing,0,0,0.000000000,0,11/5/92,1990,1992,11,5,"Carmel Valley Rd. [=County Rd. G-16], 1.3 mi SE (by road) junction Laureles Grade Rd.",36.487497,-121.738844
224743,4/10/15,3.89,4.13,DA,0,0,0.000000000,0,11/5/92,1990,1992,11,5,"Carmel Valley Rd. [=County Rd. G-16], 1.3 mi SE (by road) junction Laureles Grade Rd.",36.487497,-121.738844
224744,4/24/15,3.51,5.01,DA broken tail,0,0,0.000000000,0,11/5/92,1990,1992,11,5,"Carmel Valley Rd. [=County Rd. G-16], 1.3 mi SE (by road) junction Laureles Grade Rd.",36.487497,-121.738844
224745,4/10/15,3.29,3.18,JE regrown tail,0,0,0.000000000,0,11/5/92,1990,1992,11,5,"Carmel Valley Rd. [=County Rd. G-16], 1.3 mi SE (by road) junction Laureles Grade Rd.",36.487497,-121.738844
224747,4/10/15,3.52,4.63,DA,0,0,0.000000000,0,11/5/92,1990,1992,11,5,"Carmel Valley Rd. [=County Rd. G-16], 1.3 mi SE (by road) junction Laureles Grade Rd.",36.487497,-121.738844
224748,4/10/15,3.66,4.3,DA skin sluffing off,0,0,0.000000000,0,11/5/92,1990,1992,11,5,"Carmel Valley Rd. [=County Rd. G-16], 1.3 mi SE (by road) junction Laureles Grade Rd.",36.487497,-121.738844
224749,4/24/15,3.11,3.67,DA,0,0,0.000000000,0,11/10/92,1990,1992,11,10,"Don Dahvee Park, Monterey",36.5902778,-121.8925
224750,4/24/15,4.01,5.08,DA,0,0,0.000000000,0,11/10/92,1990,1992,11,10,"Don Dahvee Park, Monterey",36.5902778,-121.8925
224751,4/24/15,3.19,4.65,DA,0,0,0.000000000,0,11/10/92,1990,1992,11,10,"Don Dahvee Park, Monterey",36.5902778,-121.8925
224752,4/24/15,3.6,5.48,DA,0,0,0.000000000,0,11/10/92,1990,1992,11,10,"Don Dahvee Park, Monterey",36.5902778,-121.8925
224753,4/10/15,2.93,3.84,JE,0,0,0.000000000,0,11/10/92,1990,1992,11,10,"Don Dahvee Park, Monterey",36.5902778,-121.8925
224756,4/24/15,2.45,2.25,DA broken tail,0,0,0.000000000,0,2/26/93,1990,1993,2,26,"Arroyo Seco, vicinity of campground, Los Padres National Forest",36.322764,-121.490184
224759,4/10/15,4,4.96,DA,0,0,0.000000000,0,11/12/93,1990,1993,11,12,"Don Dahvee Park, Monterey",36.5902778,-121.8925
224767,4/10/15,4.2,7.8,DA,0,0,0.000000000,0,11/12/93,1990,1993,11,12,"Carmel Valley Rd. [=County Rd. G-16], 1.3 mi SE (by road) junction Laureles Grade Rd.",36.487497,-121.738844
224768,4/24/15,3.62,3.92,DA,0,0,0.000000000,0,11/13/93,1990,1993,11,13,"Carmel Valley Rd. [=County Rd. G-16], 1.3 mi SE (by road) junction Laureles Grade Rd.",36.487497,-121.738844
224771,4/24/15,3.05,4.16,DA,0,0,0.000000000,0,11/13/93,1990,1993,11,13,"Carmel Valley Rd. [=County Rd. G-16], 1.3 mi SE (by road) junction Laureles Grade Rd.",36.487497,-121.738844
224774,4/10/15,3.45,4.97,DA,0,0,0.000000000,0,11/18/94,1990,1994,11,18,"Don Dahvee Park, Monterey",36.5902778,-121.8925
224775,4/10/15,3.66,4.89,DA,0,0,0.000000000,0,11/18/94,1990,1994,11,18,"Don Dahvee Park, Monterey",36.5902778,-121.8925
224776,4/10/15,2.72,2.57,DA,0,0,0.000000000,0,11/18/94,1990,1994,11,18,"Don Dahvee Park, Monterey",36.5902778,-121.8925
224777,4/10/15,5.03,3.82,DA,0,0,0.000000000,0,11/18/94,1990,1994,11,18,"Don Dahvee Park, Monterey",36.5902778,-121.8925
224778,4/24/15,3.69,4.04,DA,0,0,0.000000000,0,11/12/95,1990,1995,11,12,"Don Dahvee Park, Monterey",36.5902778,-121.8925
224780,4/24/15,3.71,2.06,DA missing half tail,0,0,0.000000000,0,11/12/95,1990,1995,11,12,"Don Dahvee Park, Monterey",36.5902778,-121.8925
225977,4/10/15,3.56,4.17,DA Tip of tail missing,0,0,0.000000000,0,1/17/97,1990,1997,1,17,"Nacimiento-Fergusson Rd., Ponderosa Campground",35.997778,-121.382778
225979,4/10/15,2.97,3.26,JE no tail,0,0,0.000000000,0,1/17/97,1990,1997,1,17,"Nacimiento-Fergusson Rd., Ponderosa Campground",35.997778,-121.382778
225975,4/24/15,3.58,4.06,DA missing 1/4 tail,0,0,0.000000000,0,1/18/97,1990,1997,1,18,"Nacimiento-Fergusson Rd., Nacimiento Campground",36.007833,-121.408
225976,4/10/15,3.77,5.84,DA Tip of tail missing,0,0,0.000000000,0,1/18/97,1990,1997,1,18,"Nacimiento-Fergusson Rd., Nacimiento Campground",36.007833,-121.408
155131,12/5/14,2.81,3.92,losing skin,0,0,0.000000000,0,1818-06-20/1998-06-20,1990,1998,,,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
155132,12/5/14,2.72,3.51,,0,0,0.000000000,0,1818-06-20/1998-06-20,1990,1998,,,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
155133,12/19/14,2.89,2.79,,0,0,0.000000000,0,1818-06-20/1998-06-20,1990,1998,,,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
155134,1/23/15,3,3.31,,0,0,0.000000000,0,1818-06-20/1998-06-20,1990,1998,,,1.4 mi E Laureles Rd. on G-16,36.486392,-121.737949
