"","X.1","X","lake.id","year","Bd.Status","Zscore","longitude","latitude","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","HFP2009","croplands2005","Built2009","NavWater2009","Popdensity2010","Roads","Railways","Pasture2009"
"2960",2960,2960,20198,2004,1,3.41,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2961",2961,2961,20198,2004,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2962",2962,2962,20198,2004,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2963",2963,2963,20198,2004,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2964",2964,2964,20198,2004,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2965",2965,2965,20198,2004,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2966",2966,2966,20198,2004,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2967",2967,2967,20198,2004,1,0.83,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2968",2968,2968,20198,2004,1,3.12,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2969",2969,2969,20198,2004,1,0.4,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2970",2970,2970,20198,2004,1,2.64,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2971",2971,2971,20198,2004,1,5.8,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2972",2972,2972,20198,2004,1,6.31,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2973",2973,2973,20198,2004,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2974",2974,2974,20198,2004,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2975",2975,2975,20198,2004,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2976",2976,2976,20198,2004,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2977",2977,2977,20198,2004,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2978",2978,2978,20198,2004,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2979",2979,2979,20198,2004,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2980",2980,2980,20198,2004,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2981",2981,2981,20198,2004,1,1.23,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2982",2982,2982,20198,2004,1,4.57,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2983",2983,2983,20198,2004,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2984",2984,2984,20198,2004,1,1.13,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2985",2985,2985,20198,2004,1,1.18,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2986",2986,2986,20198,2004,1,2.17,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2987",2987,2987,20198,2004,1,5.02,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2988",2988,2988,20198,2004,1,6.07,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2989",2989,2989,20198,2004,1,6.58,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2990",2990,2990,20198,2004,1,6.65,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2991",2991,2991,20198,2004,1,7.15,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2992",2992,2992,20198,2004,1,10.51,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2993",2993,2993,20198,2004,1,12.4,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2994",2994,2994,20198,2004,1,14.58,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2995",2995,2995,20198,2004,1,17.29,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2996",2996,2996,20198,2004,1,17.94,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2997",2997,2997,20198,2004,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2998",2998,2998,20198,2004,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"2999",2999,2999,20198,2004,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3000",3000,3000,20198,2004,1,0.09,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3001",3001,3001,20198,2004,1,0.24,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3002",3002,3002,20198,2004,1,0.82,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3003",3003,3003,20198,2004,1,2.32,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3004",3004,3004,20198,2004,1,3.72,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3005",3005,3005,20198,2004,1,4.69,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3006",3006,3006,20198,2004,1,7.43,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3007",3007,3007,20198,2004,1,498.48,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3008",3008,3008,20198,2004,1,1188.2,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3009",3009,3009,20198,2004,1,1292.44,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3010",3010,3010,20198,2004,1,1694.13,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3011",3011,3011,20198,2004,1,3286.3,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3012",3012,3012,20198,2004,1,4191.15,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3013",3013,3013,20198,2004,1,5289.42,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3014",3014,3014,20198,2004,1,6378.78,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3015",3015,3015,20198,2004,1,7819.32,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3016",3016,3016,20198,2004,1,8242.5,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3017",3017,3017,20198,2004,1,10209.84,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3018",3018,3018,20198,2004,1,12881.12,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3019",3019,3019,20198,2004,1,14684.72,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3020",3020,3020,20198,2004,1,15298.03,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3021",3021,3021,20198,2004,1,18257.92,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3022",3022,3022,20198,2004,1,25292.96,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3023",3023,3023,20198,2004,1,31482.14,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3024",3024,3024,20198,2004,1,32229.68,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3025",3025,3025,20198,2004,1,36301.76,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3026",3026,3026,20198,2004,1,84082.52,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3027",3027,3027,20198,2004,1,109668.01,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3028",3028,3028,20198,2004,1,73.92,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3029",3029,3029,20198,2004,1,992.76,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3030",3030,3030,20198,2004,1,2197.75,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3031",3031,3031,20198,2004,1,2373.42,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3032",3032,3032,20198,2004,1,4501,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3033",3033,3033,20198,2004,1,5791.26,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3034",3034,3034,20198,2004,1,9831.28,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3035",3035,3035,20198,2004,1,16621.36,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3036",3036,3036,20198,2004,1,33083.28,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3037",3037,3037,20198,2004,1,248939.2,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3038",3038,3038,20198,2004,1,38263.84,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3039",3039,3039,20198,2004,1,46631.44,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3040",3040,3040,20198,2004,1,1176.18,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3041",3041,3041,20198,2004,1,1639.23,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3042",3042,3042,20198,2004,1,2459.21,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3043",3043,3043,20198,2004,1,5019.86,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3044",3044,3044,20198,2004,1,5754.44,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3045",3045,3045,20198,2004,1,6577.17,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3046",3046,3046,20198,2004,1,6770.04,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3047",3047,3047,20198,2004,1,7197.08,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3048",3048,3048,20198,2004,1,7595.36,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3049",3049,3049,20198,2004,1,10435.04,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3050",3050,3050,20198,2004,1,13141.68,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3051",3051,3051,20198,2004,1,20628.4,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3052",3052,3052,20198,2004,1,21320.96,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3053",3053,3053,20198,2004,1,22956.32,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3054",3054,3054,20198,2004,1,24560.64,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3055",3055,3055,20198,2004,1,30804.02,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3056",3056,3056,20198,2004,1,34842.32,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3057",3057,3057,20198,2004,1,50474.64,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3058",3058,3058,20198,2004,1,805.49,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3059",3059,3059,20198,2004,1,6775.59,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3060",3060,3060,20198,2004,1,13908.98,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3061",3061,3061,20198,2004,1,16888.72,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3062",3062,3062,20198,2004,1,20750.67,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3063",3063,3063,20198,2004,1,100207.76,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3064",3064,3064,20198,2004,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3065",3065,3065,20198,2004,1,827.84,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3066",3066,3066,20198,2004,1,6442.6,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3067",3067,3067,20198,2004,1,11069.62,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3068",3068,3068,20198,2004,1,34333.84,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3069",3069,3069,20198,2005,1,843.78,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3070",3070,3070,20198,2005,1,14.75,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3071",3071,3071,20198,2005,1,22.06,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3072",3072,3072,20198,2005,1,65.62,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3073",3073,3073,20198,2005,1,124.34,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3074",3074,3074,20198,2005,1,394.07,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3075",3075,3075,20198,2005,1,400.81,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3076",3076,3076,20198,2005,1,401.73,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3077",3077,3077,20198,2005,1,632.88,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3078",3078,3078,20198,2005,1,871.22,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3079",3079,3079,20198,2005,1,1289.36,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3080",3080,3080,20198,2005,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3081",3081,3081,20198,2005,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3082",3082,3082,20198,2005,1,2.05,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3083",3083,3083,20198,2005,1,13.65,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3084",3084,3084,20198,2005,1,18.37,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3085",3085,3085,20198,2005,1,21.39,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3086",3086,3086,20198,2005,1,48.87,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3087",3087,3087,20198,2005,1,29.09,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3088",3088,3088,20198,2005,1,3.32,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3089",3089,3089,20198,2005,1,77.16,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3090",3090,3090,20198,2005,1,5043.76,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3091",3091,3091,20198,2005,1,21778.08,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3092",3092,3092,20198,2005,1,350.37,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3093",3093,3093,20198,2005,1,29879.11,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3094",3094,3094,20198,2005,1,43211.03,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3095",3095,3095,20198,2005,1,628.03,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3096",3096,3096,20198,2005,1,1892.53,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3097",3097,3097,20198,2005,1,9647.6,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3098",3098,3098,20198,2005,1,12458.63,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3099",3099,3099,20198,2005,1,53690.01,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3100",3100,3100,20198,2005,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3101",3101,3101,20198,2005,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3102",3102,3102,20198,2005,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
"3103",3103,3103,20198,2005,0,0,-118.45341310173,36.6494419874707,9,110,41,5401,162,-104,266,-43,53,84,-50,739,125,15,63,335,62,79,331,1,0,0,0,1,0,0,0
