Continent.Region,Country,LocationDescription,Latitude,Longitude,Elevation.m.,DateCollected,Month,Day,Year,Decade,MuseumOrField,SampleID,FieldID,Order,Family,Genus,Species,Subspecies,SpeciesName,Lifestage,BdStatus,GEScore,ZEScore,BdMethodology,SwabCollector,PreviouslyReported,Comments,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
NorthAmerica,United States,"California_Nevada County_California: Nevada Co.: Tahoe National Forest, pond 65 m E of Downey Lake, T18N R12E Sec26 (NW 1/4 of SE 1/4), 39 23 44.2 N, 120 35 32.88 W, 6900 ft",39.39561111,-120.5924667,2104,1960,NA,NA,1999,1990s,Museum,SM479,CAS209846,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,64,138,44,6167,247,-66,313,5,146,147,-5,1370,241,9,75,664,50,55,661
NorthAmerica,United States,"California_Nevada County_California: Nevada Co.: Tahoe National Forest, pond 65 m E of Downey Lake, T18N R12E Sec26 (NW 1/4 of SE 1/4), 39 23 44.2 N, 120 35 32.88 W, 6900 ft",39.39561111,-120.5924667,2104,1960,NA,NA,1999,1990s,Museum,SM480,CAS209847,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,64,138,44,6167,247,-66,313,5,146,147,-5,1370,241,9,75,664,50,55,661
NorthAmerica,United States,"California_Nevada County_California: Nevada Co.: Tahoe National Forest, pond 65 m E of Downey Lake, T18N R12E Sec26 (NW 1/4 of SE 1/4), 39 23 44.2 N, 120 35 32.88 W, 6900 ft",39.39561111,-120.5924667,2104,1960,NA,NA,1999,1990s,Museum,SM481,CAS209845,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,64,138,44,6167,247,-66,313,5,146,147,-5,1370,241,9,75,664,50,55,661
NorthAmerica,United States,"California_Nevada County_Bear Trap Spring, Nevada Co., CA",39.39638889,-120.9241667,1236,1962,NA,NA,1999,1990s,Museum,CAS246577,CAS246577,Anura,Ranidae,Rana,catesbeiana,NA,Rana catesbeiana,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,"_Coordinate error (m) _Datum _www.lat-long.com, Google Earth, 25 May 2009_",112,142,46,6034,295,-13,308,44,192,193,44,1612,304,4,81,816,33,43,816
NorthAmerica,United States,"California_Nevada County_Bear Trap Spring, Nevada Co., CA",39.39638889,-120.9241667,1236,1962,NA,NA,1999,1990s,Museum,CAS246584,CAS246584,Anura,Ranidae,Rana,catesbeiana,NA,Rana catesbeiana,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,"_Coordinate error (m) _Datum _www.lat-long.com, Google Earth, 25 May 2009_",112,142,46,6034,295,-13,308,44,192,193,44,1612,304,4,81,816,33,43,816
NorthAmerica,United States,"California_Nevada County_California: Nevada Co.: Tahoe National Forest, Lindsey Lake, Lindsey Lake Campground, 39 24 48.1 N, 120 38 35.2 W, 6236 ft",39.41336111,-120.6431111,1901,1980,NA,NA,1997,1990s,Museum,CAS203436,CAS203436,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum _Trimble Scoutmaster GPS_,64,138,44,6167,247,-66,313,5,146,147,-5,1370,241,9,75,664,50,55,661
NorthAmerica,United States,California_Nevada County_Upper Sagehen Creek,39.41683333,-120.3086667,2446,1970,NA,NA,1952,1950s,Museum,SM298,MVZ58257,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum _not recorded_Changed Co. from Sierra (Julian A. Kapoor)Estimated elevation using GPS Visualizer,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, ca. 0.5-0.75 mi downstream from point where creek crosses Carpenter Ridge Rd.",39.4241667,-120.302,2335.2,1974,NA,NA,1974,1970s,Museum,SM138,MVZ136170,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum _not recorded_Estimated elevation using GPS Visualizer,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1997,NA,NA,1956,1950s,Museum,MVZ66217,MVZ66217,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum __MaNIS georeferencing guidelines,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1987,NA,NA,1961,1960s,Museum,MVZ72501,MVZ72501,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum __,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1900,NA,NA,1961,1960s,Museum,MVZ72518,MVZ72518,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum _MaNIS georeferencing guidelines_Coordinates placed on Sagehen Creek at 6400 ft. contour line. Extent covers distance to 3 mi NW of Hobart Mills along HWY 89.,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1939,NA,NA,1961,1960s,Museum,MVZ72511,MVZ72511,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum __,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1961,NA,NA,1961,1960s,Museum,MVZ72493,MVZ72493,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum _MaNIS georeferencing guidelines_Coordinates placed on Sagehen Creek at 6400 ft. contour line. Extent covers distance to 3 mi NW of Hobart Mills along HWY 89.,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1961,NA,NA,1961,1960s,Museum,MVZ72494,MVZ72494,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum _MaNIS georeferencing guidelines_Coordinates placed on Sagehen Creek at 6400 ft. contour line. Extent covers distance to 3 mi NW of Hobart Mills along HWY 89.,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1961,NA,NA,1961,1960s,Museum,MVZ72495,MVZ72495,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum _MaNIS georeferencing guidelines_Coordinates placed on Sagehen Creek at 6400 ft. contour line. Extent covers distance to 3 mi NW of Hobart Mills along HWY 89.,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1961,NA,NA,1961,1960s,Museum,MVZ72496,MVZ72496,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum _MaNIS georeferencing guidelines_Coordinates placed on Sagehen Creek at 6400 ft. contour line. Extent covers distance to 3 mi NW of Hobart Mills along HWY 89.,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1961,NA,NA,1961,1960s,Museum,MVZ72497,MVZ72497,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum _MaNIS georeferencing guidelines_Coordinates placed on Sagehen Creek at 6400 ft. contour line. Extent covers distance to 3 mi NW of Hobart Mills along HWY 89.,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1961,NA,NA,1961,1960s,Museum,MVZ72499,MVZ72499,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum _MaNIS georeferencing guidelines_Coordinates placed on Sagehen Creek at 6400 ft. contour line. Extent covers distance to 3 mi NW of Hobart Mills along HWY 89.,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1961,NA,NA,1961,1960s,Museum,MVZ72500,MVZ72500,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum _MaNIS georeferencing guidelines_Coordinates placed on Sagehen Creek at 6400 ft. contour line. Extent covers distance to 3 mi NW of Hobart Mills along HWY 89.,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1961,NA,NA,1961,1960s,Museum,MVZ72502,MVZ72502,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum _MaNIS georeferencing guidelines_Coordinates placed on Sagehen Creek at 6400 ft. contour line. Extent covers distance to 3 mi NW of Hobart Mills along HWY 89.,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1961,NA,NA,1961,1960s,Museum,MVZ72503,MVZ72503,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum _MaNIS georeferencing guidelines_Coordinates placed on Sagehen Creek at 6400 ft. contour line. Extent covers distance to 3 mi NW of Hobart Mills along HWY 89.,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1961,NA,NA,1961,1960s,Museum,MVZ72505,MVZ72505,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum _MaNIS georeferencing guidelines_Coordinates placed on Sagehen Creek at 6400 ft. contour line. Extent covers distance to 3 mi NW of Hobart Mills along HWY 89.,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1961,NA,NA,1961,1960s,Museum,MVZ72506,MVZ72506,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum _MaNIS georeferencing guidelines_Coordinates placed on Sagehen Creek at 6400 ft. contour line. Extent covers distance to 3 mi NW of Hobart Mills along HWY 89.,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1961,NA,NA,1961,1960s,Museum,MVZ72507,MVZ72507,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum _MaNIS georeferencing guidelines_Coordinates placed on Sagehen Creek at 6400 ft. contour line. Extent covers distance to 3 mi NW of Hobart Mills along HWY 89.,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1961,NA,NA,1961,1960s,Museum,MVZ72508,MVZ72508,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum _MaNIS georeferencing guidelines_Coordinates placed on Sagehen Creek at 6400 ft. contour line. Extent covers distance to 3 mi NW of Hobart Mills along HWY 89.,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1961,NA,NA,1961,1960s,Museum,MVZ72509,MVZ72509,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum _MaNIS georeferencing guidelines_Coordinates placed on Sagehen Creek at 6400 ft. contour line. Extent covers distance to 3 mi NW of Hobart Mills along HWY 89.,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1961,NA,NA,1961,1960s,Museum,MVZ72510,MVZ72510,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum _MaNIS georeferencing guidelines_Coordinates placed on Sagehen Creek at 6400 ft. contour line. Extent covers distance to 3 mi NW of Hobart Mills along HWY 89.,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1961,NA,NA,1961,1960s,Museum,MVZ72512,MVZ72512,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum _MaNIS georeferencing guidelines_Coordinates placed on Sagehen Creek at 6400 ft. contour line. Extent covers distance to 3 mi NW of Hobart Mills along HWY 89.,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1961,NA,NA,1961,1960s,Museum,MVZ72514,MVZ72514,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum _MaNIS georeferencing guidelines_Coordinates placed on Sagehen Creek at 6400 ft. contour line. Extent covers distance to 3 mi NW of Hobart Mills along HWY 89.,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1961,NA,NA,1961,1960s,Museum,MVZ72515,MVZ72515,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum _MaNIS georeferencing guidelines_Coordinates placed on Sagehen Creek at 6400 ft. contour line. Extent covers distance to 3 mi NW of Hobart Mills along HWY 89.,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1961,NA,NA,1961,1960s,Museum,MVZ72516,MVZ72516,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum _MaNIS georeferencing guidelines_Coordinates placed on Sagehen Creek at 6400 ft. contour line. Extent covers distance to 3 mi NW of Hobart Mills along HWY 89.,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, 3 mi NW Hobart Mills",39.43165,-120.24811,1951,1961,NA,NA,1961,1960s,Museum,MVZ72517,MVZ72517,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 3703.100544_Datum _MaNIS georeferencing guidelines_Coordinates placed on Sagehen Creek at 6400 ft. contour line. Extent covers distance to 3 mi NW of Hobart Mills along HWY 89.,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,California_Nevada County_Sagehen Creek,39.432,-120.2415,1944.8,5/17-18/1953,5,17,1953,1950s,Museum,MVZ59661,MVZ59661,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __not recordedEstimated elevation using GPS Visualizer,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,California_Nevada County_Sagehen Creek,39.432,-120.2415,1944.8,5/17-18/1953,5,17,1953,1950s,Museum,MVZ59662,MVZ59662,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __not recordedEstimated elevation using GPS Visualizer,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,California_Nevada County_Sagehen Creek,39.432,-120.2415,1944.8,5/17-18/1953,5,17,1953,1950s,Museum,MVZ59663,MVZ59663,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __not recordedEstimated elevation using GPS Visualizer,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,California_Nevada County_Sagehen Creek,39.432,-120.2415,1944.8,1965,NA,NA,1965,1960s,Museum,SM134,MVZ79563,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum _not recorded_Estimated elevation using GPS Visualizer,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,California_Nevada County_Sagehen Creek,39.432,-120.2415,1944.8,1965,NA,NA,1965,1960s,Museum,SM137,MVZ79564,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum _not recorded_Estimated elevation using GPS Visualizer,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,California_Nevada County_Sagehen Creek Station,39.432,-120.2415,1944.8,1974,NA,NA,1974,1970s,Museum,SM136,MVZ136221,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum _not recorded_Estimated elevation using GPS Visualizer,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,California_Nevada County_Sagehen Creek,39.432,-120.2415,2012,1970,NA,NA,1952,1950s,Museum,MVZ57049,MVZ57049,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum _not recorded_,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,California_Nevada County_Sagehen Creek,39.432,-120.2415,2012,1973,NA,NA,1952,1950s,Museum,MVZ57050,MVZ57050,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum _not recorded_,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,California_Nevada County_Sagehen Creek Station,39.432,-120.2415,2012,1955,NA,NA,1953,1950s,Museum,MVZ60100,MVZ60100,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __not recorded,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, below Station",39.432,-120.2415,2012,1955,NA,NA,1953,1950s,Museum,MVZ60102,MVZ60102,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __not recorded,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, below Station",39.432,-120.2415,2012,1955,NA,NA,1953,1950s,Museum,MVZ60103,MVZ60103,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __not recorded,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, below Station",39.432,-120.2415,2012,1956,NA,NA,1953,1950s,Museum,MVZ60104,MVZ60104,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __not recorded,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, below Station",39.432,-120.2415,2012,1956,NA,NA,1953,1950s,Museum,MVZ60105,MVZ60105,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __not recorded,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, below Station",39.432,-120.2415,2012,1956,NA,NA,1953,1950s,Museum,MVZ60106,MVZ60106,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __not recorded,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, below Station",39.432,-120.2415,2012,1956,NA,NA,1953,1950s,Museum,MVZ60107,MVZ60107,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __not recorded,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, below Station",39.432,-120.2415,2012,1956,NA,NA,1953,1950s,Museum,MVZ60108,MVZ60108,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __not recorded,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
NorthAmerica,United States,"California_Nevada County_Sagehen Creek, below Station",39.432,-120.2415,2012,1956,NA,NA,1953,1950s,Museum,MVZ60109,MVZ60109,Anura,Ranidae,Rana,sierrae,NA,Rana sierrae,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __not recorded,54,157,45,6467,252,-93,345,-23,139,139,-23,907,155,12,69,425,52,54,425
